year,season_type,week,home_team,away_team,home_rank,away_rank,home_score,away_score,winner,loser,winner_rank,loser_rank,rank_delta,higher_rank_won,neutral_site
2024,regular,15,Texas,Georgia,2,5,19,22,Georgia,Texas,5,2,3,False,True
2024,regular,15,Oregon,Penn State,1,3,45,37,Oregon,Penn State,1,3,2,True,True
2024,regular,15,SMU,Clemson,8,18,31,34,Clemson,SMU,18,8,10,False,True
2024,postseason,1,Notre Dame,Indiana,2,10,27,17,Notre Dame,Indiana,2,10,8,True,False
2024,postseason,1,Penn State,SMU,5,12,38,10,Penn State,SMU,5,12,7,True,False
2024,postseason,1,Texas,Clemson,4,14,38,24,Texas,Clemson,4,14,10,True,False
2024,postseason,1,Ohio State,Tennessee,1,9,42,17,Ohio State,Tennessee,1,9,8,True,False
2024,postseason,1,Miami,Iowa State,18,15,41,42,Iowa State,Miami,15,18,3,True,True
2024,postseason,1,Colorado,BYU,25,13,14,36,BYU,Colorado,13,25,12,True,True
2024,postseason,1,Illinois,South Carolina,16,19,21,17,Illinois,South Carolina,16,19,3,True,True
2024,postseason,1,Boise State,Penn State,8,5,14,31,Penn State,Boise State,5,8,3,True,True
2024,postseason,1,Arizona State,Texas,7,4,31,39,Texas,Arizona State,4,7,3,True,True
2024,postseason,1,Oregon,Ohio State,3,1,21,41,Ohio State,Oregon,1,3,2,True,True
2024,postseason,1,Georgia,Notre Dame,6,2,10,23,Notre Dame,Georgia,2,6,4,True,True
2024,postseason,1,Penn State,Notre Dame,5,2,24,27,Notre Dame,Penn State,2,5,3,True,True
2024,postseason,1,Texas,Ohio State,4,1,14,28,Ohio State,Texas,1,4,3,True,True
2024,postseason,1,Notre Dame,Ohio State,2,1,23,34,Ohio State,Notre Dame,1,2,1,True,True
