season,week,game_id,team,opp,third_att,third_conv,fourth_att,fourth_conv,first_downs,penalties,penalty_yards,sacks_taken,sacks_made,explosive,rz_trips,rz_td,pass_att,completions,rush_yards,pass_yards
2016,8,2016_08_WAS_CIN,WAS,CIN,17,8,2,0,28,15,106,1,3,7,6,3,56,38,100,446
2016,9,2016_09_ATL_TB,ATL,TB,10,6,0,0,31,6,34,2,2,9,6,5,35,25,136,325
2016,9,2016_09_ATL_TB,TB,ATL,14,8,2,1,23,11,85,2,2,3,4,4,49,33,70,328
2016,9,2016_09_BUF_SEA,BUF,SEA,17,12,1,0,29,11,115,5,4,3,5,3,39,27,164,263
2016,9,2016_09_BUF_SEA,SEA,BUF,7,2,0,0,19,10,75,4,5,2,4,4,26,20,33,245
2016,9,2016_09_CAR_LA,CAR,LA,15,6,0,0,16,5,35,5,4,2,3,1,32,20,59,185
2016,9,2016_09_CAR_LA,LA,CAR,14,4,3,2,18,10,109,4,5,3,2,1,46,27,59,280
2016,9,2016_09_DAL_CLE,CLE,DAL,9,1,1,1,13,5,33,4,0,1,2,1,27,19,45,177
2016,9,2016_09_DAL_CLE,DAL,CLE,12,8,2,2,29,4,38,0,4,3,6,5,28,22,168,255
2016,9,2016_09_DEN_OAK,DEN,LV,11,3,1,0,13,12,104,2,2,5,2,2,37,18,33,266
2016,9,2016_09_DEN_OAK,LV,DEN,14,5,0,0,30,8,72,2,2,4,6,3,31,20,218,179
2016,9,2016_09_DET_MIN,DET,MIN,14,7,0,0,18,6,57,1,2,5,1,1,36,23,97,214
2016,9,2016_09_DET_MIN,MIN,DET,14,6,2,1,22,8,54,2,1,2,5,2,40,31,78,259
2016,9,2016_09_IND_GB,GB,IND,12,4,0,0,25,4,25,3,2,6,5,3,44,26,116,289
2016,9,2016_09_IND_GB,IND,GB,14,7,0,0,22,4,35,2,3,4,6,4,36,23,85,270
2016,9,2016_09_JAX_KC,JAX,KC,13,5,2,0,24,5,46,2,2,4,3,2,41,22,205,244
2016,9,2016_09_JAX_KC,KC,JAX,14,1,1,1,10,7,60,2,2,3,4,1,33,20,62,169
2016,9,2016_09_NO_SF,NO,SF,17,11,0,0,29,4,40,1,1,6,7,5,39,28,248,323
2016,9,2016_09_NO_SF,SF,NO,9,2,2,0,19,9,78,1,1,6,4,2,39,24,93,393
2016,9,2016_09_NYJ_MIA,MIA,NYJ,11,5,1,0,20,8,85,1,3,4,6,3,29,17,137,137
2016,9,2016_09_NYJ_MIA,NYJ,MIA,10,3,0,0,18,10,77,3,1,7,6,2,29,18,140,191
2016,9,2016_09_PHI_NYG,NYG,PHI,13,4,1,0,15,5,30,1,2,4,4,4,36,22,54,248
2016,9,2016_09_PHI_NYG,PHI,NYG,15,3,4,1,21,4,43,2,1,7,6,2,47,27,96,347
2016,9,2016_09_PIT_BAL,BAL,PIT,17,4,0,0,13,10,94,3,2,2,3,1,32,19,50,226
2016,9,2016_09_PIT_BAL,PIT,BAL,16,4,2,1,15,14,99,2,3,5,3,2,45,23,36,241
2016,9,2016_09_TEN_SD,LAC,TEN,11,5,0,0,31,14,107,1,0,3,9,3,33,24,208,268
2016,9,2016_09_TEN_SD,TEN,LAC,11,5,1,1,23,8,57,0,1,5,5,5,43,27,80,313
2016,10,2016_10_ATL_PHI,ATL,PHI,11,2,1,0,11,8,67,2,2,4,3,1,33,18,48,255
2016,10,2016_10_ATL_PHI,PHI,ATL,14,5,1,0,25,10,77,2,2,5,4,2,36,25,210,221
2016,10,2016_10_CHI_TB,CHI,TB,11,2,0,0,14,9,74,4,4,2,3,1,30,16,122,161
2016,10,2016_10_CHI_TB,TB,CHI,15,8,0,0,22,9,85,4,4,3,6,3,33,23,80,280
2016,10,2016_10_CIN_NYG,CIN,NYG,11,2,0,0,12,9,60,3,1,3,4,2,29,16,78,186
2016,10,2016_10_CIN_NYG,NYG,CIN,14,6,2,1,22,2,15,1,3,4,3,3,44,28,122,229
2016,10,2016_10_CLE_BAL,BAL,CLE,12,7,0,0,28,6,61,2,4,4,5,3,42,30,119,279
2016,10,2016_10_CLE_BAL,CLE,BAL,10,2,0,0,11,3,35,4,2,2,1,1,31,17,33,111
2016,10,2016_10_DAL_PIT,DAL,PIT,13,7,0,0,20,10,98,2,1,3,6,4,34,22,127,295
2016,10,2016_10_DAL_PIT,PIT,DAL,10,4,0,0,30,4,40,1,2,6,5,4,50,37,48,400
2016,10,2016_10_DEN_NO,DEN,NO,19,11,0,0,24,1,10,6,1,0,5,2,40,25,103,234
2016,10,2016_10_DEN_NO,NO,DEN,9,4,0,0,19,3,25,1,6,6,4,3,29,21,80,293
2016,10,2016_10_GB_TEN,GB,TEN,15,4,4,2,21,11,92,5,1,5,5,3,55,32,69,333
2016,10,2016_10_GB_TEN,TEN,GB,14,7,1,0,19,7,65,1,5,7,7,6,28,20,154,292
2016,10,2016_10_HOU_JAX,HOU,JAX,15,7,1,0,16,4,89,1,2,1,3,2,27,14,181,92
2016,10,2016_10_HOU_JAX,JAX,HOU,17,10,1,0,23,4,49,2,1,0,2,2,50,32,80,249
2016,10,2016_10_KC_CAR,CAR,KC,14,6,1,1,22,6,53,2,3,3,3,2,38,23,99,242
2016,10,2016_10_KC_CAR,KC,CAR,12,2,1,1,18,9,45,3,2,1,4,0,39,25,91,167
2016,10,2016_10_LA_NYJ,LA,NYJ,17,6,0,0,16,7,55,3,1,4,3,0,30,17,125,155
2016,10,2016_10_LA_NYJ,NYJ,LA,12,4,0,0,16,4,31,1,3,3,1,1,32,19,139,157
2016,10,2016_10_MIA_SD,LAC,MIA,11,6,0,0,28,4,29,3,1,4,4,3,44,23,70,309
2016,10,2016_10_MIA_SD,MIA,LAC,10,4,0,0,16,10,69,1,3,5,5,3,24,17,106,231
2016,10,2016_10_MIN_WAS,MIN,WAS,11,5,1,0,22,4,35,3,1,5,3,3,40,31,47,284
2016,10,2016_10_MIN_WAS,WAS,MIN,12,6,0,0,23,4,35,1,3,3,5,2,33,22,128,260
2016,10,2016_10_SEA_NE,NE,SEA,10,6,1,0,25,7,61,2,3,5,5,3,32,23,81,304
2016,10,2016_10_SEA_NE,SEA,NE,12,6,0,0,23,8,60,3,2,5,7,3,38,25,96,324
2016,10,2016_10_SF_ARI,ARI,SF,14,7,0,0,25,2,10,2,3,5,5,2,49,30,80,363
2016,10,2016_10_SF_ARI,SF,ARI,17,7,1,1,15,9,100,3,2,4,2,2,30,17,83,198
2016,11,2016_11_ARI_MIN,ARI,MIN,13,4,1,0,24,8,96,4,2,2,5,4,38,20,135,155
2016,11,2016_11_ARI_MIN,MIN,ARI,13,6,1,0,14,10,73,2,4,2,6,3,28,20,72,145
2016,11,2016_11_BAL_DAL,BAL,DAL,9,3,0,0,17,12,136,1,1,4,2,2,35,23,101,267
2016,11,2016_11_BAL_DAL,DAL,BAL,12,7,0,0,27,5,45,1,1,2,5,3,36,27,118,299
2016,11,2016_11_BUF_CIN,BUF,CIN,12,3,1,1,20,9,75,2,1,3,3,1,27,19,183,159
2016,11,2016_11_BUF_CIN,CIN,BUF,15,8,0,0,22,4,25,1,2,2,2,2,43,24,93,207
2016,11,2016_11_CHI_NYG,CHI,NYG,12,4,0,0,17,5,40,4,0,5,2,2,30,17,93,222
2016,11,2016_11_CHI_NYG,NYG,CHI,14,5,2,2,19,4,35,0,4,3,3,3,36,21,102,227
2016,11,2016_11_GB_WAS,GB,WAS,15,7,2,1,19,6,59,2,2,6,5,3,44,27,84,340
2016,11,2016_11_GB_WAS,WAS,GB,14,9,1,1,21,6,40,2,2,6,7,6,30,21,151,364
2016,11,2016_11_HOU_OAK,HOU,LV,16,8,2,1,22,7,101,2,0,4,5,2,39,26,124,230
2016,11,2016_11_HOU_OAK,LV,HOU,11,4,2,1,14,4,21,0,2,4,6,3,31,21,30,295
2016,11,2016_11_JAX_DET,DET,JAX,14,5,0,0,14,5,32,3,0,3,4,1,33,24,14,263
2016,11,2016_11_JAX_DET,JAX,DET,14,4,0,0,16,4,25,0,3,3,3,2,35,22,83,202
2016,11,2016_11_MIA_LA,LA,MIA,13,2,1,1,12,8,70,1,4,3,1,1,31,17,102,125
2016,11,2016_11_MIA_LA,MIA,LA,11,1,0,0,15,8,82,4,1,1,2,2,34,24,98,142
2016,11,2016_11_NE_SF,NE,SF,16,8,1,1,27,5,40,1,5,6,6,4,40,24,171,273
2016,11,2016_11_NE_SF,SF,NE,14,5,0,0,20,9,63,5,1,2,3,2,30,16,122,177
2016,11,2016_11_NO_CAR,CAR,NO,17,7,0,0,16,6,45,2,3,2,3,2,33,14,50,173
2016,11,2016_11_NO_CAR,NO,CAR,13,4,2,2,28,6,48,3,2,3,5,2,44,35,107,264
2016,11,2016_11_PHI_SEA,PHI,SEA,16,6,3,1,20,8,48,2,1,2,2,2,46,23,113,197
2016,11,2016_11_PHI_SEA,SEA,PHI,15,5,0,0,18,7,48,1,2,6,5,3,32,19,152,287
2016,11,2016_11_PIT_CLE,CLE,PIT,15,4,5,5,16,9,52,8,0,5,3,1,41,21,33,176
2016,11,2016_11_PIT_CLE,PIT,CLE,12,5,1,1,24,8,70,0,8,1,5,1,37,23,146,169
2016,11,2016_11_TB_KC,KC,TB,8,4,0,0,19,5,30,0,1,3,4,2,31,24,82,261
2016,11,2016_11_TB_KC,TB,KC,16,11,0,0,26,7,42,1,0,3,5,1,39,24,116,326
2016,11,2016_11_TEN_IND,IND,TEN,12,5,1,1,18,8,70,2,5,4,3,3,28,15,76,251
2016,11,2016_11_TEN_IND,TEN,IND,14,5,3,1,20,11,109,5,2,4,3,2,38,25,97,254
2016,12,2016_12_ARI_ATL,ARI,ATL,11,4,2,1,23,8,60,2,3,2,3,2,46,25,58,274
2016,12,2016_12_ARI_ATL,ATL,ARI,9,4,1,1,28,4,23,3,2,4,5,5,34,26,116,244
2016,12,2016_12_CAR_OAK,CAR,LV,10,3,1,0,19,7,67,2,1,4,5,5,31,14,129,229
2016,12,2016_12_CAR_OAK,LV,CAR,15,8,0,0,22,7,46,1,2,4,6,3,40,26,56,312
2016,12,2016_12_CIN_BAL,BAL,CIN,16,5,2,1,16,8,69,2,3,1,3,1,36,25,92,219
2016,12,2016_12_CIN_BAL,CIN,BAL,16,5,1,1,21,2,15,3,2,5,5,1,48,26,64,261
2016,12,2016_12_GB_PHI,GB,PHI,14,10,1,1,25,7,51,0,4,5,5,3,39,30,74,313
2016,12,2016_12_GB_PHI,PHI,GB,11,5,1,0,20,7,42,4,0,3,1,1,36,24,81,211
2016,12,2016_12_JAX_BUF,BUF,JAX,12,5,1,1,15,6,31,5,2,3,4,4,18,12,155,151
2016,12,2016_12_JAX_BUF,JAX,BUF,15,8,1,0,20,6,60,2,5,3,3,3,26,13,183,118
2016,12,2016_12_KC_DEN,DEN,KC,20,9,1,1,20,15,97,5,6,6,5,3,34,20,124,340
2016,12,2016_12_KC_DEN,KC,DEN,17,5,1,1,23,9,71,6,5,1,5,3,45,26,83,192
2016,12,2016_12_LA_NO,LA,NO,10,2,1,0,13,6,62,3,2,3,3,3,32,20,69,178
2016,12,2016_12_LA_NO,NO,LA,13,6,2,2,27,6,45,2,3,9,8,7,37,29,209,346
2016,12,2016_12_MIN_DET,DET,MIN,14,6,2,0,18,4,16,2,0,3,3,1,40,23,94,214
2016,12,2016_12_MIN_DET,MIN,DET,10,2,1,0,17,5,40,0,2,3,3,1,37,31,82,224
2016,12,2016_12_NE_NYJ,NE,NYJ,14,4,1,1,26,2,15,0,1,4,5,2,51,30,91,286
2016,12,2016_12_NE_NYJ,NYJ,NE,11,5,0,0,16,6,66,1,0,6,2,2,32,22,64,269
2016,12,2016_12_NYG_CLE,CLE,NYG,14,3,2,1,20,5,35,7,1,4,3,1,44,25,58,285
2016,12,2016_12_NYG_CLE,NYG,CLE,13,4,0,0,13,9,100,1,7,4,4,3,27,15,104,192
2016,12,2016_12_PIT_IND,IND,PIT,15,8,4,2,18,2,10,3,0,2,3,1,37,23,91,219
2016,12,2016_12_PIT_IND,PIT,IND,11,7,0,0,16,7,67,0,3,6,4,4,21,14,148,221
2016,12,2016_12_SD_HOU,HOU,LAC,11,4,2,1,22,9,58,1,1,3,2,1,37,22,114,239
2016,12,2016_12_SD_HOU,LAC,HOU,11,4,0,0,17,10,78,1,1,3,3,3,30,22,67,235
2016,12,2016_12_SEA_TB,SEA,TB,11,1,1,1,16,2,27,6,0,1,1,0,33,17,127,118
2016,12,2016_12_SEA_TB,TB,SEA,11,4,0,0,19,7,68,0,6,3,3,2,28,21,118,220
2016,12,2016_12_SF_MIA,MIA,SF,12,6,0,0,19,4,42,2,2,3,5,4,30,20,95,263
2016,12,2016_12_SF_MIA,SF,MIA,14,7,2,2,25,7,65,2,2,5,5,3,46,29,193,282
2016,12,2016_12_TEN_CHI,CHI,TEN,17,9,3,1,25,7,48,0,0,4,6,3,54,28,95,316
2016,12,2016_12_TEN_CHI,TEN,CHI,11,5,0,0,18,6,118,0,0,6,5,3,23,15,149,226
2016,12,2016_12_WAS_DAL,DAL,WAS,8,4,0,0,23,3,25,1,0,4,4,4,24,17,163,190
2016,12,2016_12_WAS_DAL,WAS,DAL,15,8,2,2,25,3,30,0,1,7,6,3,54,41,56,449
2016,13,2016_13_BUF_OAK,BUF,LV,15,9,0,0,24,7,58,4,0,3,5,3,35,18,212,170
2016,13,2016_13_BUF_OAK,LV,BUF,13,5,0,0,24,7,65,0,4,6,5,4,36,19,139,262
2016,13,2016_13_CAR_SEA,CAR,SEA,12,5,1,0,14,6,63,0,3,4,2,1,33,14,89,182
2016,13,2016_13_CAR_SEA,SEA,CAR,14,7,1,0,27,6,37,3,0,7,8,4,39,28,240,294
2016,13,2016_13_DAL_MIN,DAL,MIN,9,1,0,0,13,10,78,3,3,2,2,2,18,12,140,124
2016,13,2016_13_DAL_MIN,MIN,DAL,16,6,0,0,21,8,57,3,3,2,3,1,48,33,87,231
2016,13,2016_13_DEN_JAX,DEN,JAX,13,1,0,0,10,4,32,2,1,1,3,1,24,12,104,102
2016,13,2016_13_DEN_JAX,JAX,DEN,18,6,2,1,19,6,65,1,2,2,1,1,42,19,154,179
2016,13,2016_13_DET_NO,DET,NO,12,5,0,0,24,6,39,2,1,3,6,2,43,30,85,337
2016,13,2016_13_DET_NO,NO,DET,13,6,0,0,20,10,83,1,2,5,3,1,44,31,50,319
2016,13,2016_13_HOU_GB,GB,HOU,12,4,2,1,16,4,30,1,2,3,4,3,30,20,109,200
2016,13,2016_13_HOU_GB,HOU,GB,15,6,2,1,17,3,12,2,1,3,2,2,35,22,123,187
2016,13,2016_13_IND_NYJ,IND,NYJ,13,7,1,0,26,3,28,1,1,6,8,5,29,23,139,282
2016,13,2016_13_IND_NYJ,NYJ,IND,11,3,2,1,12,6,90,1,1,2,2,1,37,16,36,214
2016,13,2016_13_KC_ATL,ATL,KC,10,6,1,0,31,5,30,2,1,4,6,3,36,22,128,290
2016,13,2016_13_KC_ATL,KC,ATL,10,3,2,2,17,13,128,1,2,7,4,3,25,21,123,266
2016,13,2016_13_LA_NE,LA,NE,12,1,1,1,7,4,30,4,0,1,1,1,32,14,36,126
2016,13,2016_13_LA_NE,NE,LA,16,4,2,2,20,8,46,0,4,3,3,2,46,33,133,269
2016,13,2016_13_MIA_BAL,BAL,MIA,11,5,2,2,28,7,68,0,2,4,5,5,50,37,110,386
2016,13,2016_13_MIA_BAL,MIA,BAL,13,4,0,0,16,7,57,2,0,2,2,1,41,29,62,215
2016,13,2016_13_NYG_PIT,NYG,PIT,11,4,3,0,16,4,24,2,2,3,4,2,39,24,56,178
2016,13,2016_13_NYG_PIT,PIT,NYG,15,7,1,1,20,12,115,2,2,5,5,2,38,24,117,272
2016,13,2016_13_PHI_CIN,CIN,PHI,14,7,0,0,20,3,23,0,1,5,7,3,31,23,80,332
2016,13,2016_13_PHI_CIN,PHI,CIN,17,8,5,3,22,10,88,1,0,2,2,2,60,36,53,306
2016,13,2016_13_SF_CHI,CHI,SF,14,6,0,0,19,5,40,1,6,6,5,3,18,11,142,184
2016,13,2016_13_SF_CHI,SF,CHI,14,4,0,0,10,11,106,6,1,0,2,0,15,5,141,6
2016,13,2016_13_TB_SD,LAC,TB,8,4,0,0,18,6,45,2,1,3,3,3,26,15,119,211
2016,13,2016_13_TB_SD,TB,LAC,13,5,1,1,20,6,35,1,2,4,6,2,31,20,81,270
2016,13,2016_13_WAS_ARI,ARI,WAS,16,10,1,1,24,6,51,2,2,4,5,4,46,30,88,281
2016,13,2016_13_WAS_ARI,WAS,ARI,11,5,0,0,19,7,35,2,2,4,3,2,37,21,87,246
2016,14,2016_14_ARI_MIA,ARI,MIA,13,4,0,0,21,7,54,3,1,2,5,3,34,18,175,127
2016,14,2016_14_ARI_MIA,MIA,ARI,13,4,0,0,15,14,118,1,3,3,5,3,25,18,83,231
2016,14,2016_14_ATL_LA,ATL,LA,13,4,0,0,17,5,40,2,3,2,6,4,30,18,66,220
2016,14,2016_14_ATL_LA,LA,ATL,14,6,0,0,20,11,105,3,2,2,3,2,41,24,104,208
2016,14,2016_14_BAL_NE,BAL,NE,16,6,0,0,16,8,47,2,1,4,5,2,52,37,42,306
2016,14,2016_14_BAL_NE,NE,BAL,16,8,1,1,20,5,48,1,2,6,6,4,38,25,95,401
2016,14,2016_14_CHI_DET,CHI,DET,10,4,1,0,16,11,139,1,3,5,3,1,32,20,92,204
2016,14,2016_14_CHI_DET,DET,CHI,12,6,0,0,23,7,55,3,1,2,4,2,35,21,114,209
2016,14,2016_14_CIN_CLE,CIN,CLE,15,8,0,0,21,6,43,4,3,1,5,3,28,20,213,147
2016,14,2016_14_CIN_CLE,CLE,CIN,14,6,1,1,12,5,34,3,4,4,2,1,28,12,169,85
2016,14,2016_14_DAL_NYG,DAL,NYG,15,1,2,1,13,5,54,3,3,1,1,1,37,17,108,152
2016,14,2016_14_DAL_NYG,NYG,DAL,14,2,2,2,12,7,50,3,3,1,2,1,28,17,93,167
2016,14,2016_14_DEN_TEN,DEN,TEN,11,3,2,1,19,9,87,3,2,1,3,1,52,36,18,330
2016,14,2016_14_DEN_TEN,TEN,DEN,16,6,0,0,15,5,55,2,3,2,3,1,21,6,180,73
2016,14,2016_14_HOU_IND,HOU,IND,14,5,0,0,20,7,124,2,1,4,5,1,24,14,185,131
2016,14,2016_14_HOU_IND,IND,HOU,12,5,1,0,21,9,59,1,2,3,4,2,45,24,83,265
2016,14,2016_14_MIN_JAX,JAX,MIN,16,7,1,1,16,14,114,4,0,3,2,1,37,23,85,230
2016,14,2016_14_MIN_JAX,MIN,JAX,11,3,1,0,22,6,88,0,4,6,5,2,34,24,85,292
2016,14,2016_14_NO_TB,NO,TB,13,4,2,1,13,13,104,1,2,3,2,0,41,25,46,248
2016,14,2016_14_NO_TB,TB,NO,13,6,0,0,21,7,65,2,1,0,2,1,26,16,104,166
2016,14,2016_14_NYJ_SF,NYJ,SF,18,8,1,1,24,9,56,6,2,3,4,2,35,23,190,216
2016,14,2016_14_NYJ_SF,SF,NYJ,12,2,1,0,17,3,25,2,6,6,2,2,26,15,248,116
2016,14,2016_14_OAK_KC,KC,LV,11,5,1,0,14,9,73,1,1,5,3,2,26,17,65,258
2016,14,2016_14_OAK_KC,LV,KC,18,5,3,1,18,10,82,1,1,0,4,1,41,17,135,109
2016,14,2016_14_PIT_BUF,BUF,PIT,9,3,0,0,14,7,46,5,0,4,3,3,25,15,67,208
2016,14,2016_14_PIT_BUF,PIT,BUF,14,6,1,1,24,6,45,0,5,5,6,3,31,17,240,220
2016,14,2016_14_SD_CAR,CAR,LAC,15,5,1,1,17,5,35,2,5,4,5,2,27,10,126,146
2016,14,2016_14_SD_CAR,LAC,CAR,13,5,1,0,17,7,32,5,2,4,3,2,40,21,58,220
2016,14,2016_14_SEA_GB,GB,SEA,11,4,1,0,17,5,50,1,3,4,6,5,25,18,93,237
2016,14,2016_14_SEA_GB,SEA,GB,12,6,1,0,22,7,63,3,1,2,4,1,39,22,136,218
2016,14,2016_14_WAS_PHI,PHI,WAS,18,9,3,2,24,5,54,4,2,2,5,1,47,32,95,288
2016,14,2016_14_WAS_PHI,WAS,PHI,7,2,1,1,16,5,86,2,4,5,5,4,22,14,107,227
2016,15,2016_15_CAR_WAS,CAR,WAS,15,4,0,0,21,6,62,2,1,6,6,2,37,21,148,290
2016,15,2016_15_CAR_WAS,WAS,CAR,12,2,1,1,17,7,70,1,2,4,3,1,47,32,29,306
2016,15,2016_15_CLE_BUF,BUF,CLE,9,4,1,0,28,5,42,1,5,5,7,4,25,17,280,171
2016,15,2016_15_CLE_BUF,CLE,BUF,11,3,1,1,15,4,51,5,1,4,3,1,28,17,107,162
2016,15,2016_15_DET_NYG,DET,NYG,14,5,0,0,16,2,15,1,2,5,3,0,39,24,56,268
2016,15,2016_15_DET_NYG,NYG,DET,15,7,0,0,17,5,46,2,1,4,2,2,28,20,114,186
2016,15,2016_15_GB_CHI,CHI,GB,8,3,0,0,29,6,40,1,4,4,5,3,43,30,95,354
2016,15,2016_15_GB_CHI,GB,CHI,10,3,1,0,19,8,64,4,1,8,7,3,31,19,226,225
2016,15,2016_15_IND_MIN,IND,MIN,13,7,1,0,27,5,55,0,5,3,5,4,28,21,161,250
2016,15,2016_15_IND_MIN,MIN,IND,9,3,1,0,20,6,27,5,0,4,2,0,42,32,34,248
2016,15,2016_15_JAX_HOU,HOU,JAX,14,4,1,0,23,6,71,0,2,3,5,1,47,29,79,308
2016,15,2016_15_JAX_HOU,JAX,HOU,13,3,1,0,9,12,91,2,0,0,3,2,28,12,67,83
2016,15,2016_15_LA_SEA,LA,SEA,12,3,4,0,13,7,61,4,2,3,3,0,35,18,47,136
2016,15,2016_15_LA_SEA,SEA,LA,15,7,1,1,18,13,86,2,4,4,4,3,26,19,72,227
2016,15,2016_15_MIA_NYJ,MIA,NYJ,12,5,0,0,13,9,70,1,3,4,5,4,18,12,67,236
2016,15,2016_15_MIA_NYJ,NYJ,MIA,15,5,3,0,20,3,42,3,1,4,5,1,46,25,116,244
2016,15,2016_15_NE_DEN,DEN,NE,12,2,1,0,15,5,49,4,2,4,2,0,40,25,58,251
2016,15,2016_15_NE_DEN,NE,DEN,17,5,1,0,19,4,30,2,4,1,2,1,32,16,136,177
2016,15,2016_15_NO_ARI,ARI,NO,10,5,1,1,26,7,52,1,3,4,6,5,40,28,116,309
2016,15,2016_15_NO_ARI,NO,ARI,14,9,1,1,33,5,46,3,1,3,7,6,48,37,130,358
2016,15,2016_15_OAK_SD,LAC,LV,15,8,1,0,14,6,44,3,2,4,3,2,30,17,73,190
2016,15,2016_15_OAK_SD,LV,LAC,13,4,0,0,18,2,15,2,3,6,7,1,30,19,145,200
2016,15,2016_15_PHI_BAL,BAL,PHI,11,4,0,0,18,7,62,3,1,4,4,3,30,16,151,189
2016,15,2016_15_PHI_BAL,PHI,BAL,18,8,3,1,27,3,30,1,3,2,5,2,43,22,171,159
2016,15,2016_15_PIT_CIN,CIN,PIT,12,6,1,1,19,8,86,1,1,1,4,2,27,16,76,146
2016,15,2016_15_PIT_CIN,PIT,CIN,13,5,0,0,24,7,104,1,1,6,5,1,37,21,97,285
2016,15,2016_15_SF_ATL,ATL,SF,9,5,0,0,29,4,27,1,2,11,6,5,24,18,248,302
2016,15,2016_15_SF_ATL,SF,ATL,13,6,0,0,14,4,20,2,1,1,2,2,33,20,107,165
2016,15,2016_15_TB_DAL,DAL,TB,13,5,0,0,24,8,91,3,4,5,5,2,36,32,185,264
2016,15,2016_15_TB_DAL,TB,DAL,12,4,1,0,16,3,35,4,3,3,5,2,35,17,52,224
2016,15,2016_15_TEN_KC,KC,TEN,14,4,2,1,13,5,40,1,1,2,5,2,28,15,157,159
2016,15,2016_15_TEN_KC,TEN,KC,14,6,1,1,21,2,25,1,1,2,2,2,34,19,148,241
2016,16,2016_16_ARI_SEA,ARI,SEA,9,1,0,0,21,7,85,1,6,6,4,4,27,16,94,276
2016,16,2016_16_ARI_SEA,SEA,ARI,17,8,2,0,24,5,40,6,1,5,7,4,46,29,78,315
2016,16,2016_16_ATL_CAR,ATL,CAR,14,6,0,0,20,6,45,4,2,6,5,3,33,27,152,256
2016,16,2016_16_ATL_CAR,CAR,ATL,15,4,4,3,17,4,24,2,4,2,3,1,43,18,119,183
2016,16,2016_16_BAL_PIT,BAL,PIT,17,9,1,0,21,7,95,2,0,2,5,2,45,30,122,248
2016,16,2016_16_BAL_PIT,PIT,BAL,7,3,0,0,23,4,45,0,2,7,5,4,33,24,127,279
2016,16,2016_16_CIN_HOU,CIN,HOU,16,7,1,1,15,6,60,3,4,2,1,1,41,28,50,244
2016,16,2016_16_CIN_HOU,HOU,CIN,14,4,0,0,17,3,25,4,3,3,3,1,29,18,95,155
2016,16,2016_16_DEN_KC,DEN,KC,15,4,2,1,13,9,70,0,0,3,2,1,43,17,63,183
2016,16,2016_16_DEN_KC,KC,DEN,17,9,0,0,23,8,65,0,0,5,6,4,37,26,238,246
2016,16,2016_16_DET_DAL,DAL,DET,8,4,0,0,23,8,47,1,4,5,6,6,21,16,164,211
2016,16,2016_16_DET_DAL,DET,DAL,12,5,2,2,23,5,62,4,1,2,4,3,46,26,90,229
2016,16,2016_16_IND_OAK,IND,LV,8,4,1,0,20,4,22,0,1,4,3,3,30,19,102,290
2016,16,2016_16_IND_OAK,LV,IND,15,9,0,0,27,10,97,1,0,5,5,5,34,23,210,253
2016,16,2016_16_MIA_BUF,BUF,MIA,18,8,2,1,30,5,35,2,0,7,6,4,39,26,272,317
2016,16,2016_16_MIA_BUF,MIA,BUF,12,5,0,0,22,2,15,0,2,5,5,4,30,16,261,233
2016,16,2016_16_MIN_GB,GB,MIN,13,6,0,0,19,3,21,4,4,6,6,5,39,28,40,308
2016,16,2016_16_MIN_GB,MIN,GB,15,5,3,3,22,8,70,4,4,5,5,3,50,34,93,353
2016,16,2016_16_NYG_PHI,NYG,PHI,22,10,2,1,24,5,50,0,0,5,5,1,63,38,114,356
2016,16,2016_16_NYG_PHI,PHI,NYG,12,4,1,0,15,1,5,0,0,2,4,2,25,14,118,168
2016,16,2016_16_NYJ_NE,NE,NYJ,18,11,0,0,21,3,20,1,2,4,7,5,29,18,114,211
2016,16,2016_16_NYJ_NE,NYJ,NE,11,1,3,2,14,6,77,2,1,3,2,0,24,8,111,128
2016,16,2016_16_SD_CLE,CLE,LAC,15,6,1,1,23,4,44,9,0,3,3,2,28,19,124,127
2016,16,2016_16_SD_CLE,LAC,CLE,15,5,2,2,18,9,92,0,9,5,4,2,46,23,34,322
2016,16,2016_16_SF_LA,LA,SF,13,4,1,1,13,5,45,4,4,2,4,3,24,11,99,78
2016,16,2016_16_SF_LA,SF,LA,16,6,1,1,21,11,100,4,4,1,3,3,37,28,70,253
2016,16,2016_16_TB_NO,NO,TB,12,5,0,0,25,7,59,2,2,4,5,3,34,23,125,294
2016,16,2016_16_TB_NO,TB,NO,12,7,0,0,23,7,63,2,2,3,4,3,35,23,89,260
2016,16,2016_16_TEN_JAX,JAX,TEN,12,4,0,0,25,4,45,2,3,6,5,3,39,27,84,331
2016,16,2016_16_TEN_JAX,TEN,JAX,14,5,1,0,19,6,49,3,2,1,3,2,44,21,58,205
2016,16,2016_16_WAS_CHI,CHI,WAS,10,7,1,1,30,4,52,1,0,6,4,3,40,24,140,318
2016,16,2016_16_WAS_CHI,WAS,CHI,13,8,1,0,21,7,73,0,1,6,8,5,29,18,208,270
2016,17,2016_17_ARI_LA,ARI,LA,14,4,2,1,21,4,51,1,7,5,7,4,42,22,84,260
2016,17,2016_17_ARI_LA,LA,ARI,14,2,2,1,9,9,61,7,1,2,2,0,28,17,52,71
2016,17,2016_17_BAL_CIN,BAL,CIN,16,8,3,1,22,4,41,3,1,1,4,1,51,33,72,263
