season,player_id,player,kind,touched,yards,epa,fumble_lost
2015,00-0027531,C.Ivory,rush,1,0.0,-0.4242,0
2015,00-0024334,B.Marshall,target,1,1.0,1.2364,0
2015,00-0030656,I.Crowell,target,1,8.0,0.5079,0
2015,00-0030656,I.Crowell,rush,1,-1.0,-0.8971,0
2015,00-0026281,G.Barnidge,target,0,0.0,-1.5916,0
2015,00-0027531,C.Ivory,rush,1,4.0,0.0287,0
2015,00-0028905,C.Owusu,target,1,-1.0,-0.8094,0
2015,00-0024334,B.Marshall,target,1,18.0,2.3263,0
2015,00-0027531,C.Ivory,rush,1,4.0,-0.1037,0
2015,00-0027531,C.Ivory,rush,1,19.0,1.4555,0
2015,00-0028064,B.Powell,rush,1,9.0,0.6999,0
2015,00-0028064,B.Powell,rush,1,2.0,-0.0625,0
2015,00-0028064,B.Powell,rush,1,3.0,-0.1212,0
2015,00-0028064,B.Powell,rush,1,2.0,-0.484,0
2015,00-0028064,B.Powell,target,0,0.0,-1.3314,0
2015,00-0032257,D.Johnson,rush,1,0.0,-0.5638,0
2015,00-0026281,G.Barnidge,target,0,0.0,-0.7571,0
2015,00-0027918,A.Hawkins,target,1,7.0,1.4799,0
2015,00-0027918,A.Hawkins,target,0,0.0,-0.5089,0
2015,00-0032257,D.Johnson,rush,1,2.0,-0.6232,0
2015,00-0027531,C.Ivory,rush,1,3.0,-0.199,0
2015,00-0027531,C.Ivory,rush,1,12.0,1.4894,0
2015,00-0027531,C.Ivory,rush,1,1.0,-0.2724,0
2015,00-0027531,C.Ivory,rush,1,3.0,1.2991,0
2015,00-0029269,T.Benjamin,target,1,20.0,1.2413,0
2015,00-0030656,I.Crowell,target,1,5.0,0.072,0
2015,00-0031409,J.Manziel,rush,1,14.0,1.2379,0
2015,00-0027077,B.Hartline,target,0,0.0,-0.4178,0
2015,00-0027531,C.Ivory,rush,1,3.0,-0.279,0
2015,00-0028064,B.Powell,rush,1,-3.0,-0.8625,0
2015,00-0028064,B.Powell,target,0,0.0,-1.6806,0
2015,00-0027077,B.Hartline,target,0,0.0,-0.4953,0
2015,00-0031228,T.Gabriel,target,1,9.0,0.7678,0
2015,00-0031228,T.Gabriel,target,0,0.0,-1.768,0
2015,00-0026281,G.Barnidge,target,1,14.0,2.8393,0
2015,00-0031409,J.Manziel,rush,1,4.0,-0.1072,0
2015,00-0027918,A.Hawkins,target,1,11.0,-0.0564,0
2015,00-0031228,T.Gabriel,target,0,0.0,-2.8486,0
2015,00-0028905,C.Owusu,target,0,0.0,-0.4546,0
2015,00-0028064,B.Powell,rush,1,1.0,-0.6945,0
2015,00-0028064,B.Powell,rush,1,9.0,1.6299,0
2015,00-0028064,B.Powell,rush,1,5.0,0.031,0
2015,00-0028064,B.Powell,rush,1,21.0,1.6041,0
2015,00-0028064,B.Powell,rush,1,3.0,-0.176,0
2015,00-0030112,T.Bohanon,rush,1,2.0,-0.4295,0
2015,00-0027218,J.Bell,rush,1,1.0,-0.5081,0
2015,00-0027891,G.Tate,target,1,11.0,1.4579,0
2015,00-0027218,J.Bell,rush,1,7.0,0.3445,0
2015,00-0032104,A.Abdullah,target,1,0.0,-0.7747,0
2015,00-0025389,C.Johnson,target,1,28.0,2.9277,0
2015,00-0023310,L.Moore,target,0,0.0,-0.4039,0
2015,00-0027218,J.Bell,target,1,9.0,0.6008,0
2015,00-0032104,A.Abdullah,rush,1,24.0,3.1161,0
2015,00-0030279,K.Allen,target,1,5.0,-0.0213,0
2015,00-0032144,M.Gordon,rush,1,-2.0,-1.1028,0
2015,00-0025389,C.Johnson,target,0,0.0,-0.458,0
2015,00-0031665,Z.Zenner,rush,1,4.0,-0.5167,0
2015,00-0031387,E.Ebron,target,0,0.0,-1.7315,0
2015,00-0032144,M.Gordon,target,1,9.0,0.8308,0
2015,00-0032144,M.Gordon,rush,1,5.0,0.2565,0
2015,00-0032144,M.Gordon,rush,1,-2.0,-0.9261,0
2015,00-0026019,D.Woodhead,rush,1,10.0,0.7652,0
2015,00-0026364,S.Johnson,target,1,6.0,1.0133,0
2015,00-0032144,M.Gordon,target,1,2.0,-0.3026,0
2015,00-0032144,M.Gordon,rush,1,14.0,1.2022,0
2015,00-0026019,D.Woodhead,rush,1,0.0,-0.4328,0
2015,00-0030279,K.Allen,target,1,21.0,1.7979,0
2015,00-0026019,D.Woodhead,rush,1,1.0,-0.4449,0
2015,00-0032144,M.Gordon,rush,1,7.0,0.2875,0
2015,00-0026019,D.Woodhead,target,0,0.0,-1.6814,0
2015,00-0027218,J.Bell,rush,1,6.0,0.268,0
2015,00-0032144,M.Gordon,rush,1,6.0,0.3281,0
2015,00-0030279,K.Allen,target,1,3.0,0.1014,0
2015,00-0030279,K.Allen,target,0,0.0,-8.2787,0
2015,00-0030279,K.Allen,target,1,3.0,-0.3294,0
2015,00-0026019,D.Woodhead,target,0,0.0,-0.9055,0
2015,00-0031665,Z.Zenner,rush,1,2.0,-0.392,0
2015,00-0032104,A.Abdullah,rush,1,4.0,-0.1132,0
2015,00-0023310,L.Moore,target,1,22.0,2.3539,0
2015,00-0031387,E.Ebron,target,1,18.0,2.3954,0
2015,00-0031277,B.Oliver,rush,1,1.0,-0.4478,0
2015,00-0030279,K.Allen,target,1,19.0,2.5549,0
2015,00-0031277,B.Oliver,rush,1,3.0,-0.1781,0
2015,00-0029275,L.Green,target,1,19.0,1.487,0
2015,00-0026019,D.Woodhead,rush,1,7.0,0.2989,0
2015,00-0026019,D.Woodhead,rush,1,2.0,-0.0409,0
2015,00-0026019,D.Woodhead,rush,1,9.0,1.9413,0
2015,00-0032104,A.Abdullah,rush,1,5.0,1.1879,0
2015,00-0027218,J.Bell,rush,1,0.0,-0.5372,0
2015,00-0026996,B.Pettigrew,target,0,0.0,-0.5821,0
2015,00-0027891,G.Tate,target,1,6.0,-0.8133,0
2015,00-0032144,M.Gordon,rush,1,6.0,0.312,0
2015,00-0032144,M.Gordon,rush,1,0.0,-0.5651,0
2015,00-0026019,D.Woodhead,rush,1,1.0,-0.1957,0
2015,00-0022414,M.Floyd,target,1,29.0,1.9306,0
2015,00-0029275,L.Green,target,1,22.0,1.3235,0
2015,00-0029275,L.Green,target,0,0.0,-0.3043,0
2015,00-0026364,S.Johnson,target,1,9.0,0.063,0
2015,00-0026019,D.Woodhead,target,1,7.0,0.2489,0
2015,00-0022414,M.Floyd,target,0,0.0,-3.4447,0
2015,00-0026498,M.Stafford,rush,1,-1.0,-0.0138,0
2015,00-0026019,D.Woodhead,target,0,0.0,-0.6144,0
2015,00-0030279,K.Allen,target,1,20.0,2.0113,0
2015,00-0030279,K.Allen,target,0,0.0,-0.4496,0
2015,00-0030279,K.Allen,target,1,12.0,1.1474,0
2015,00-0026364,S.Johnson,target,1,7.0,0.3561,0
2015,00-0032144,M.Gordon,rush,1,5.0,0.4405,0
2015,00-0032144,M.Gordon,target,1,5.0,-0.0039,0
2015,00-0026019,D.Woodhead,target,1,15.0,1.0067,0
2015,00-0026019,D.Woodhead,rush,1,2.0,-0.2815,0
2015,00-0029275,L.Green,target,1,-1.0,-0.7978,0
2015,00-0030279,K.Allen,target,1,8.0,-0.8787,0
2015,00-0032104,A.Abdullah,target,1,36.0,2.4769,0
2015,00-0027891,G.Tate,target,1,6.0,0.3215,0
2015,00-0027891,G.Tate,target,0,0.0,-0.7645,0
2015,00-0030279,K.Allen,target,1,15.0,0.8983,0
2015,00-0032144,M.Gordon,rush,1,5.0,0.0685,0
2015,00-0032144,M.Gordon,rush,1,4.0,-4.5984,1
2015,00-0027218,J.Bell,rush,1,-1.0,-0.6956,0
2015,00-0032104,A.Abdullah,target,1,-3.0,-1.1627,0
2015,00-0027891,G.Tate,target,0,0.0,-4.2646,0
2015,00-0026019,D.Woodhead,rush,1,3.0,-0.0793,0
2015,00-0026019,D.Woodhead,rush,1,1.0,-0.6968,0
2015,00-0026364,S.Johnson,target,1,12.0,2.9061,0
2015,00-0032104,A.Abdullah,target,1,11.0,0.716,0
2015,00-0032104,A.Abdullah,rush,1,6.0,0.2985,0
2015,00-0027891,G.Tate,target,1,1.0,-0.7086,0
2015,00-0032104,A.Abdullah,rush,1,2.0,-0.9855,0
2015,00-0031277,B.Oliver,target,1,17.0,1.0788,0
2015,00-0032144,M.Gordon,rush,1,3.0,-0.2705,0
2015,00-0026019,D.Woodhead,target,1,-3.0,-1.0365,0
2015,00-0030279,K.Allen,target,1,15.0,2.1617,0
2015,00-0026019,D.Woodhead,rush,1,4.0,-0.1727,0
2015,00-0029275,L.Green,target,1,21.0,1.6478,0
2015,00-0029275,L.Green,target,1,13.0,1.9194,0
2015,00-0027218,J.Bell,target,1,18.0,1.1521,0
2015,00-0032104,A.Abdullah,rush,1,11.0,0.7577,0
2015,00-0027218,J.Bell,rush,1,1.0,0.46,0
2015,00-0025389,C.Johnson,target,0,0.0,-0.5221,0
2015,00-0032104,A.Abdullah,rush,1,-2.0,-1.3082,0
2015,00-0027891,G.Tate,target,0,0.0,-1.5636,0
2015,00-0030279,K.Allen,target,1,7.0,0.3968,0
2015,00-0030279,K.Allen,target,1,11.0,0.9743,0
2015,00-0032144,M.Gordon,rush,1,1.0,-0.5842,0
2015,00-0026364,S.Johnson,target,1,34.0,2.5333,0
2015,00-0030279,K.Allen,target,1,2.0,-0.2949,0
2015,00-0032144,M.Gordon,rush,1,-1.0,-1.0146,0
2015,00-0030279,K.Allen,target,1,20.0,2.7215,0
2015,00-0026019,D.Woodhead,rush,1,2.0,-0.422,0
2015,00-0030279,K.Allen,target,1,5.0,0.0839,0
2015,00-0026364,S.Johnson,target,1,14.0,2.369,0
2015,00-0026019,D.Woodhead,rush,1,1.0,0.7768,0
2015,00-0031387,E.Ebron,target,1,14.0,0.7934,0
2015,00-0031387,E.Ebron,target,1,7.0,-0.0575,0
2015,00-0025389,C.Johnson,target,1,11.0,0.7874,0
2015,00-0030107,T.Riddick,target,1,16.0,0.8452,0
2015,00-0031387,E.Ebron,target,1,14.0,0.7262,0
2015,00-0027891,G.Tate,target,0,0.0,-0.3327,0
2015,00-0030107,T.Riddick,target,1,21.0,3.5665,0
2015,00-0026184,M.Forte,rush,1,3.0,-0.3105,0
2015,00-0026184,M.Forte,rush,1,22.0,2.0361,0
2015,00-0026182,E.Royal,target,1,8.0,0.5084,0
2015,00-0028083,J.Rodgers,rush,1,4.0,0.1216,0
2015,00-0026201,M.Bennett,target,1,6.0,0.2718,0
2015,00-0027125,Z.Miller,target,0,0.0,-0.6633,0
2015,00-0029137,A.Jeffery,target,1,25.0,2.1783,0
2015,00-0024226,J.Cutler,rush,1,4.0,-0.0978,0
2015,00-0026184,M.Forte,target,1,5.0,-0.1536,0
2015,00-0023459,A.Rodgers,rush,1,2.0,-0.4181,0
2015,00-0030485,E.Lacy,rush,1,5.0,0.0561,0
2015,00-0031381,D.Adams,target,0,0.0,-1.8398,0
2015,00-0031569,J.Langford,rush,1,1.0,-0.5887,0
2015,00-0026184,M.Forte,target,1,9.0,1.3295,0
2015,00-0026184,M.Forte,rush,1,1.0,-0.4866,0
2015,00-0026182,E.Royal,target,0,0.0,-0.727,0
2015,00-0031384,R.Rodgers,target,1,20.0,1.4576,0
2015,00-0030485,E.Lacy,rush,1,1.0,-0.4406,0
2015,00-0030485,E.Lacy,target,1,9.0,1.2003,0
2015,00-0030485,E.Lacy,rush,1,16.0,1.119,0
2015,00-0030485,E.Lacy,rush,1,4.0,-0.0162,0
2015,00-0031384,R.Rodgers,target,1,5.0,0.2198,0
2015,00-0023459,A.Rodgers,rush,1,2.0,0.4567,0
2015,00-0031381,D.Adams,target,0,0.0,-0.4381,0
2015,00-0031381,D.Adams,target,1,7.0,0.2505,0
2015,00-0025465,J.Jones,target,1,13.0,2.7689,0
2015,00-0026184,M.Forte,rush,1,2.0,-0.5504,0
2015,00-0026184,M.Forte,rush,1,5.0,0.2028,0
2015,00-0026184,M.Forte,rush,1,8.0,1.2817,0
2015,00-0026184,M.Forte,rush,1,6.0,0.2778,0
2015,00-0026184,M.Forte,rush,1,8.0,0.4171,0
2015,00-0028083,J.Rodgers,target,0,0.0,-0.6566,0
2015,00-0026201,M.Bennett,target,1,4.0,0.8144,0
2015,00-0026184,M.Forte,rush,1,23.0,1.0696,0
2015,00-0029137,A.Jeffery,target,0,0.0,-0.4306,0
2015,00-0026184,M.Forte,rush,1,5.0,-0.3433,0
2015,00-0026184,M.Forte,target,0,0.0,-1.265,0
2015,00-0026184,M.Forte,rush,1,1.0,2.1211,0
2015,00-0026184,M.Forte,target,0,0.0,-0.4647,0
2015,00-0026184,M.Forte,rush,1,3.0,0.2103,0
2015,00-0026184,M.Forte,rush,1,1.0,1.3852,0
2015,00-0030485,E.Lacy,rush,1,7.0,0.1722,0
2015,00-0031381,D.Adams,target,0,0.0,-0.6439,0
2015,00-0025465,J.Jones,target,1,3.0,0.9283,0
2015,00-0028002,R.Cobb,target,1,4.0,-0.1328,0
2015,00-0025465,J.Jones,target,1,34.0,2.4269,0
2015,00-0031381,D.Adams,target,1,21.0,1.2451,0
2015,00-0030485,E.Lacy,rush,1,3.0,-0.1625,0
2015,00-0030485,E.Lacy,rush,1,-1.0,-0.6446,0
2015,00-0028002,R.Cobb,target,1,10.0,0.3584,0
2015,00-0024226,J.Cutler,rush,1,4.0,-0.2782,0
2015,00-0026184,M.Forte,rush,1,3.0,-0.27,0
2015,00-0026184,M.Forte,rush,1,8.0,0.9344,0
2015,00-0026184,M.Forte,target,1,5.0,-0.1302,0
2015,00-0026182,E.Royal,target,0,0.0,-0.5506,0
2015,00-0024226,J.Cutler,rush,1,12.0,1.1313,0
2015,00-0029137,A.Jeffery,target,0,0.0,-0.2573,0
2015,00-0026184,M.Forte,rush,1,6.0,-0.0607,0
2015,00-0030047,M.Wilson,target,1,9.0,0.4842,0
2015,00-0029137,A.Jeffery,target,0,0.0,-0.0721,0
2015,00-0031384,R.Rodgers,rush,1,11.0,0.8414,0
2015,00-0031384,R.Rodgers,target,1,2.0,-0.3275,0
2015,00-0030485,E.Lacy,rush,1,15.0,1.6128,0
2015,00-0031381,D.Adams,target,1,25.0,1.7274,0
2015,00-0030485,E.Lacy,target,1,5.0,0.5438,0
2015,00-0025465,J.Jones,target,1,1.0,0.9374,0
2015,00-0026184,M.Forte,rush,1,2.0,0.551,0
2015,00-0026184,M.Forte,rush,1,2.0,-0.4294,0
2015,00-0026184,M.Forte,rush,1,-1.0,-0.8482,0
2015,00-0026201,M.Bennett,target,1,12.0,2.1054,0
2015,00-0026184,M.Forte,rush,1,20.0,1.2125,0
2015,00-0028083,J.Rodgers,rush,1,5.0,0.0921,0
2015,00-0028083,J.Rodgers,rush,1,2.0,-0.3772,0
2015,00-0029137,A.Jeffery,target,1,12.0,1.4108,0
2015,00-0026184,M.Forte,rush,1,2.0,-0.3767,0
2015,00-0026184,M.Forte,target,0,0.0,-0.5914,0
2015,00-0028083,J.Rodgers,rush,1,5.0,-0.4987,0
2015,00-0030485,E.Lacy,rush,1,8.0,0.6934,0
2015,00-0030485,E.Lacy,rush,1,4.0,-0.0525,0
2015,00-0028002,R.Cobb,target,1,9.0,1.9233,0
2015,00-0030485,E.Lacy,rush,1,2.0,-0.4575,0
2015,00-0023459,A.Rodgers,rush,1,4.0,-0.0409,0
2015,00-0023459,A.Rodgers,rush,1,12.0,1.7451,0
2015,00-0031381,D.Adams,target,0,0.0,-0.4728,0
2015,00-0027791,J.Starks,rush,1,-1.0,-1.1623,0
2015,00-0028002,R.Cobb,target,1,10.0,0.1718,0
2015,00-0027791,J.Starks,rush,1,3.0,2.3139,0
2015,00-0023459,A.Rodgers,rush,1,15.0,0.9781,0
2015,00-0030485,E.Lacy,rush,1,1.0,-0.4781,0
2015,00-0030485,E.Lacy,rush,1,5.0,-0.0492,0
2015,00-0030485,E.Lacy,rush,1,5.0,1.1373,0
2015,00-0023459,A.Rodgers,rush,1,1.0,-0.4435,0
2015,00-0028002,R.Cobb,target,1,5.0,1.7895,0
2015,00-0024226,J.Cutler,rush,1,11.0,0.5812,0
2015,00-0026184,M.Forte,rush,1,3.0,-0.2768,0
2015,00-0029137,A.Jeffery,target,0,0.0,-0.6642,0
2015,00-0030047,M.Wilson,target,1,50.0,4.1691,0
2015,00-0029137,A.Jeffery,target,1,10.0,0.8215,0
2015,00-0026184,M.Forte,target,1,4.0,0.2797,0
2015,00-0026182,E.Royal,target,0,0.0,-0.8624,0
2015,00-0029137,A.Jeffery,target,0,0.0,-1.8182,0
2015,00-0026182,E.Royal,target,0,0.0,-2.4651,0
2015,00-0031381,D.Adams,target,1,6.0,0.4093,0
2015,00-0030485,E.Lacy,rush,1,1.0,-0.5047,0
2015,00-0030485,E.Lacy,target,0,0.0,-1.1137,0
2015,00-0026184,M.Forte,rush,1,8.0,0.5051,0
2015,00-0026184,M.Forte,rush,1,0.0,-0.7897,0
2015,00-0026201,M.Bennett,target,1,9.0,1.4547,0
2015,00-0026201,M.Bennett,target,0,0.0,-6.0458,0
2015,00-0030485,E.Lacy,rush,1,1.0,-0.4186,0
2015,00-0030485,E.Lacy,rush,1,5.0,0.4874,0
2015,00-0030485,E.Lacy,rush,1,1.0,-0.6513,0
2015,00-0030485,E.Lacy,rush,1,2.0,1.0363,0
2015,00-0029137,A.Jeffery,target,1,17.0,0.9496,0
2015,00-0029137,A.Jeffery,target,1,14.0,1.7084,0
2015,00-0029137,A.Jeffery,target,0,0.0,-0.3799,0
2015,00-0026201,M.Bennett,target,0,0.0,-0.3588,0
2015,00-0026184,M.Forte,target,1,2.0,-0.7161,0
2015,00-0026201,M.Bennett,target,1,24.0,4.7921,0
2015,00-0023500,F.Gore,rush,1,8.0,0.5826,0
2015,00-0029608,T.Hilton,target,1,11.0,0.7708,0
2015,00-0029689,D.Allen,target,1,8.0,0.6589,0
2015,00-0023500,F.Gore,rush,1,3.0,0.2248,0
2015,00-0023500,F.Gore,rush,1,2.0,-0.3844,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.8852,0
2015,00-0031339,D.Moncrief,target,0,0.0,-1.0127,0
2015,00-0027029,L.McCoy,rush,1,-6.0,-1.5237,0
2015,00-0027029,L.McCoy,target,1,20.0,2.3714,0
2015,00-0027029,L.McCoy,rush,1,-1.0,-0.7101,0
2015,00-0026998,P.Harvin,target,1,6.0,-0.0198,0
2015,00-0028118,T.Taylor,rush,1,1.0,-1.4464,0
2015,00-0029608,T.Hilton,target,1,16.0,1.1262,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.5618,0
2015,00-0031339,D.Moncrief,target,0,0.0,-0.7087,0
2015,00-0023500,F.Gore,target,0,0.0,-1.3923,0
2015,00-0027029,L.McCoy,rush,1,4.0,-0.0755,0
2015,00-0026998,P.Harvin,rush,1,9.0,0.9567,0
2015,00-0028112,C.Clay,target,1,5.0,-0.2461,0
2015,00-0026286,J.Felton,target,0,0.0,-0.9156,0
2015,00-0026998,P.Harvin,target,1,11.0,-0.5249,0
2015,00-0029608,T.Hilton,target,1,12.0,0.8897,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.5054,0
2015,00-0029608,T.Hilton,target,1,30.0,3.0029,0
2015,00-0029608,T.Hilton,target,0,0.0,-3.3126,0
2015,00-0027029,L.McCoy,rush,1,1.0,-0.5015,0
2015,00-0027029,L.McCoy,target,1,4.0,-0.327,0
2015,00-0030431,R.Woods,target,1,15.0,2.0158,0
2015,00-0027029,L.McCoy,rush,1,-3.0,-0.9973,0
2015,00-0026998,P.Harvin,target,1,51.0,5.1104,0
2015,00-0031339,D.Moncrief,target,1,6.0,-0.2474,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.694,0
2015,00-0022044,A.Johnson,target,1,9.0,1.5122,0
2015,00-0029689,D.Allen,target,1,3.0,-0.2625,0
2015,00-0029608,T.Hilton,target,1,8.0,-0.2908,0
2015,00-0028112,C.Clay,target,1,27.0,1.6005,0
2015,00-0027029,L.McCoy,rush,1,8.0,0.4346,0
2015,00-0027029,L.McCoy,rush,1,4.0,0.2153,0
2015,00-0027772,A.Dixon,rush,1,-4.0,-0.9737,0
2015,00-0027029,L.McCoy,target,0,0.0,-0.6361,0
2015,00-0028118,T.Taylor,rush,1,8.0,-0.2042,0
2015,00-0023500,F.Gore,rush,1,0.0,-0.5855,0
2015,00-0029608,T.Hilton,target,1,6.0,0.6212,0
2015,00-0031611,J.Robinson,rush,1,2.0,-0.5815,0
2015,00-0031339,D.Moncrief,target,0,0.0,-0.6981,0
2015,00-0031339,D.Moncrief,target,1,15.0,2.1553,0
2015,00-0023500,F.Gore,rush,1,9.0,0.301,0
2015,00-0023500,F.Gore,rush,1,4.0,0.0715,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.3585,0
2015,00-0022044,A.Johnson,target,0,0.0,-0.4854,0
2015,00-0031339,D.Moncrief,target,0,0.0,-0.8456,0
2015,00-0026998,P.Harvin,target,1,8.0,0.432,0
2015,00-0028118,T.Taylor,rush,1,-2.0,-0.7578,0
2015,00-0028118,T.Taylor,rush,1,31.0,2.4832,0
2015,00-0028118,T.Taylor,rush,1,5.0,-0.1428,0
2015,00-0032152,Ka.Williams,rush,1,26.0,4.1528,0
2015,00-0027029,L.McCoy,target,1,22.0,1.5245,0
2015,00-0028112,C.Clay,target,1,11.0,1.5103,0
2015,00-0026998,P.Harvin,target,1,3.0,-0.1211,0
2015,00-0027029,L.McCoy,rush,1,-1.0,-0.7917,0
2015,00-0030431,R.Woods,target,1,12.0,1.7441,0
2015,00-0027029,L.McCoy,rush,1,6.0,0.1666,0
2015,00-0027029,L.McCoy,rush,1,7.0,-0.3386,0
2015,00-0032152,Ka.Williams,rush,1,5.0,0.0059,0
2015,00-0027772,A.Dixon,rush,1,4.0,0.9973,0
2015,00-0027029,L.McCoy,rush,1,5.0,0.5206,0
2015,00-0027772,A.Dixon,rush,1,1.0,0.7998,0
2015,00-0023500,F.Gore,rush,1,4.0,0.05,0
2015,00-0022044,A.Johnson,target,0,0.0,-0.8245,0
2015,00-0022044,A.Johnson,target,1,7.0,1.6841,0
2015,00-0031339,D.Moncrief,target,1,7.0,0.3399,0
2015,00-0031526,T.Varga,rush,1,2.0,-0.0769,0
2015,00-0029668,A.Luck,rush,1,1.0,0.3507,0
2015,00-0023500,F.Gore,rush,1,1.0,-0.5176,0
2015,00-0022044,A.Johnson,target,1,5.0,0.0538,0
2015,00-0031339,D.Moncrief,target,1,6.0,1.3851,0
2015,00-0031339,D.Moncrief,target,1,10.0,0.654,0
2015,00-0031611,J.Robinson,rush,1,7.0,0.3712,0
2015,00-0031611,J.Robinson,rush,1,1.0,-0.4352,0
2015,00-0029608,T.Hilton,target,1,5.0,0.7917,0
2015,00-0022044,A.Johnson,target,1,3.0,-0.0467,0
2015,00-0029608,T.Hilton,target,0,0.0,-0.4608,0
2015,00-0031611,J.Robinson,rush,1,1.0,-0.6866,0
2015,00-0029689,D.Allen,target,0,0.0,-1.8348,0
2015,00-0031339,D.Moncrief,target,1,2.0,3.9153,0
2015,00-0027029,L.McCoy,rush,1,1.0,-0.5238,0
2015,00-0028112,C.Clay,target,1,0.0,-0.6594,0
2015,00-0028118,T.Taylor,rush,1,2.0,-0.7934,0
2015,00-0023500,F.Gore,target,1,-2.0,-0.9937,0
2015,00-0023500,F.Gore,target,1,2.0,-0.205,0
2015,00-0031325,S.Watkins,target,0,0.0,-0.5698,0
2015,00-0032152,Ka.Williams,rush,1,14.0,0.7351,0
2015,00-0031325,S.Watkins,target,0,0.0,-1.3784,0
2015,00-0027029,L.McCoy,rush,1,2.0,-0.2301,0
2015,00-0027029,L.McCoy,rush,1,-3.0,-1.18,0
2015,00-0031325,S.Watkins,target,0,0.0,-0.9382,0
2015,00-0029689,D.Allen,target,0,0.0,-0.4118,0
2015,00-0029689,D.Allen,target,0,0.0,-0.6327,0
2015,00-0032208,P.Dorsett,target,1,16.0,2.0592,0
2015,00-0032208,P.Dorsett,target,1,29.0,1.6757,0
2015,00-0031526,T.Varga,target,1,18.0,1.0616,0
2015,00-0029668,A.Luck,rush,1,11.0,0.8717,0
2015,00-0022044,A.Johnson,target,0,0.0,-0.4768,0
2015,00-0031339,D.Moncrief,target,0,0.0,-0.9096,0
2015,00-0029689,D.Allen,target,1,6.0,3.0013,0
2015,00-0027029,L.McCoy,rush,1,0.0,-0.4444,0
2015,00-0032152,Ka.Williams,rush,1,6.0,-0.0574,0
2015,00-0027029,L.McCoy,rush,1,16.0,1.6954,0
2015,00-0032152,Ka.Williams,rush,1,5.0,-0.2253,0
2015,00-0032152,Ka.Williams,rush,1,-1.0,-1.3054,0
2015,00-0027029,L.McCoy,rush,1,1.0,-0.8844,0
2015,00-0029697,C.Fleener,target,1,5.0,-0.0298,0
2015,00-0029668,A.Luck,rush,1,9.0,1.2285,0
2015,00-0032208,P.Dorsett,target,0,0.0,-0.3859,0
2015,00-0022044,A.Johnson,target,0,0.0,-0.3715,0
2015,00-0022044,A.Johnson,target,0,0.0,-1.0281,0
2015,00-0022044,A.Johnson,target,0,0.0,-1.9999,0
2015,00-0026213,J.Charles,rush,1,4.0,0.2152,0
2015,00-0030669,A.Wilson,target,1,13.0,0.4797,0
2015,00-0026995,J.Maclin,target,1,9.0,0.9459,0
2015,00-0023436,A.Smith,rush,1,4.0,0.0754,0
2015,00-0026213,J.Charles,rush,1,2.0,-0.4951,0
2015,00-0026995,J.Maclin,target,0,0.0,-0.7906,0
2015,00-0026213,J.Charles,target,0,0.0,-1.8333,0
2015,00-0030564,D.Hopkins,target,0,0.0,-5.1821,0
2015,00-0026213,J.Charles,rush,1,3.0,-0.2763,0
2015,00-0030506,T.Kelce,target,1,10.0,2.146,0
2015,00-0031075,A.Blue,rush,1,3.0,-0.3642,0
2015,00-0023367,N.Washington,target,1,19.0,1.7534,0
2015,00-0031075,A.Blue,rush,1,11.0,0.688,0
2015,00-0030108,R.Griffin,target,0,0.0,-0.4237,0
2015,00-0028052,C.Shorts,target,0,0.0,-0.8044,0
2015,00-0028052,C.Shorts,target,0,0.0,-1.7076,0
2015,00-0026213,J.Charles,rush,1,-3.0,-1.2286,0
2015,00-0026213,J.Charles,target,0,0.0,-0.6998,0
2015,00-0026213,J.Charles,target,1,17.0,2.802,0
2015,00-0023436,A.Smith,rush,1,5.0,0.1541,0
2015,00-0026213,J.Charles,target,1,10.0,0.9098,0
2015,00-0026995,J.Maclin,target,1,8.0,0.5846,0
2015,00-0030280,K.Davis,rush,1,4.0,0.2248,0
2015,00-0030506,T.Kelce,target,1,42.0,3.9661,0
2015,00-0031600,K.Mumphery,target,1,6.0,0.2748,0
2015,00-0031075,A.Blue,rush,1,2.0,-0.3656,0
2015,00-0028052,C.Shorts,target,1,15.0,1.5852,0
2015,00-0029510,J.Grimes,rush,1,21.0,1.3448,0
2015,00-0023367,N.Washington,target,1,19.0,1.0773,0
2015,00-0028052,C.Shorts,target,1,15.0,1.4072,0
2015,00-0029510,J.Grimes,rush,1,-2.0,-0.7743,0
2015,00-0030564,D.Hopkins,target,1,4.0,1.4107,0
2015,00-0026213,J.Charles,target,1,11.0,0.6406,0
2015,00-0031060,D.Thomas,rush,1,9.0,0.7544,0
2015,00-0030506,T.Kelce,target,1,18.0,1.2038,0
2015,00-0026213,J.Charles,rush,1,2.0,-0.377,0
2015,00-0026995,J.Maclin,target,1,13.0,1.353,0
2015,00-0030280,K.Davis,rush,1,10.0,0.6067,0
2015,00-0026995,J.Maclin,target,1,2.0,-0.4449,0
2015,00-0026213,J.Charles,target,1,1.0,-0.5892,0
2015,00-0026995,J.Maclin,target,0,0.0,-1.1891,0
2015,00-0029438,C.Polk,rush,1,2.0,-0.4805,0
2015,00-0029438,C.Polk,rush,1,1.0,-0.5638,0
2015,00-0028052,C.Shorts,target,0,0.0,-1.3222,0
