season,week,game_id,team,opp,home,plays,yards,top_seconds,turnovers,points_for,points_against,win
2021,5,2021_05_MIA_TB,MIA,TB,0,51,301.0,1373,2,17,45,0
2021,5,2021_05_MIA_TB,TB,MIA,1,71,558.0,2227,0,45,17,1
2021,5,2021_05_NE_HOU,HOU,NE,1,56,360.0,1756,1,22,25,0
2021,5,2021_05_NE_HOU,NE,HOU,0,61,352.0,1844,2,25,22,1
2021,5,2021_05_NO_WAS,NO,WAS,0,55,369.0,1414,2,33,22,1
2021,5,2021_05_NO_WAS,WAS,NO,1,77,373.0,2186,2,22,33,0
2021,5,2021_05_NYG_DAL,DAL,NYG,1,74,515.0,1932,2,44,20,1
2021,5,2021_05_NYG_DAL,NYG,DAL,0,64,367.0,1668,2,20,44,0
2021,5,2021_05_NYJ_ATL,ATL,NYJ,1,75,450.0,2154,2,27,20,1
2021,5,2021_05_NYJ_ATL,NYJ,ATL,0,53,232.0,1446,1,20,27,0
2021,5,2021_05_PHI_CAR,CAR,PHI,1,70,267.0,2103,3,18,21,0
2021,5,2021_05_PHI_CAR,PHI,CAR,0,62,275.0,1497,2,21,18,1
2021,5,2021_05_SF_ARI,ARI,SF,1,60,304.0,1686,1,17,10,1
2021,5,2021_05_SF_ARI,SF,ARI,0,59,338.0,1914,1,10,17,0
2021,5,2021_05_TEN_JAX,JAX,TEN,1,67,454.0,1710,2,19,37,0
2021,5,2021_05_TEN_JAX,TEN,JAX,0,61,368.0,1890,0,37,19,1
2021,6,2021_06_ARI_CLE,ARI,CLE,0,69,352.0,2079,0,37,14,1
2021,6,2021_06_ARI_CLE,CLE,ARI,1,55,290.0,1521,3,14,37,0
2021,6,2021_06_BUF_TEN,BUF,TEN,0,74,419.0,1970,1,31,34,0
2021,6,2021_06_BUF_TEN,TEN,BUF,1,51,362.0,1630,1,34,31,1
2021,6,2021_06_CIN_DET,CIN,DET,0,68,398.0,2152,1,34,11,1
2021,6,2021_06_CIN_DET,DET,CIN,1,62,230.0,1448,1,11,34,0
2021,6,2021_06_DAL_NE,DAL,NE,0,83,567.0,2357,2,35,29,1
2021,6,2021_06_DAL_NE,NE,DAL,1,51,337.0,1611,2,29,35,0
2021,6,2021_06_GB_CHI,CHI,GB,1,57,277.0,1663,1,14,24,0
2021,6,2021_06_GB_CHI,GB,CHI,0,57,323.0,1937,0,24,14,1
2021,6,2021_06_HOU_IND,HOU,IND,0,74,353.0,2073,3,3,31,0
2021,6,2021_06_HOU_IND,IND,HOU,1,48,388.0,1527,0,31,3,1
2021,6,2021_06_KC_WAS,KC,WAS,0,78,499.0,2033,3,31,13,1
2021,6,2021_06_KC_WAS,WAS,KC,1,58,276.0,1567,2,13,31,0
2021,6,2021_06_LAC_BAL,BAL,LAC,1,68,327.0,2287,2,34,6,1
2021,6,2021_06_LAC_BAL,LAC,BAL,0,53,208.0,1313,1,6,34,0
2021,6,2021_06_LA_NYG,LA,NYG,0,66,365.0,1942,2,38,11,1
2021,6,2021_06_LA_NYG,NYG,LA,1,74,263.0,1658,4,11,38,0
2021,6,2021_06_LV_DEN,DEN,LV,1,77,421.0,2073,4,24,34,0
2021,6,2021_06_LV_DEN,LV,DEN,0,52,426.0,1575,0,34,24,1
2021,6,2021_06_MIA_JAX,JAX,MIA,1,62,396.0,1640,1,23,20,1
2021,6,2021_06_MIA_JAX,MIA,JAX,0,68,431.0,1960,1,20,23,0
2021,6,2021_06_MIN_CAR,CAR,MIN,1,69,308.0,1594,3,28,34,0
2021,6,2021_06_MIN_CAR,MIN,CAR,0,86,571.0,2258,1,34,28,1
2021,6,2021_06_SEA_PIT,PIT,SEA,1,71,345.0,2253,1,23,20,1
2021,6,2021_06_SEA_PIT,SEA,PIT,0,64,309.0,1777,1,20,23,0
2021,6,2021_06_TB_PHI,PHI,TB,1,48,215.0,1204,1,22,28,0
2021,6,2021_06_TB_PHI,TB,PHI,0,73,399.0,2396,1,28,22,1
2021,7,2021_07_ATL_MIA,ATL,MIA,0,63,397.0,1522,2,30,28,1
2021,7,2021_07_ATL_MIA,MIA,ATL,1,70,413.0,2078,2,28,30,0
2021,7,2021_07_CAR_NYG,CAR,NYG,0,62,173.0,1525,1,3,25,0
2021,7,2021_07_CAR_NYG,NYG,CAR,1,67,302.0,2075,0,25,3,1
2021,7,2021_07_CHI_TB,CHI,TB,0,65,311.0,1735,5,3,38,0
2021,7,2021_07_CHI_TB,TB,CHI,1,70,408.0,1865,1,38,3,1
2021,7,2021_07_CIN_BAL,BAL,CIN,1,71,393.0,1909,0,17,41,0
2021,7,2021_07_CIN_BAL,CIN,BAL,0,63,520.0,1691,1,41,17,1
2021,7,2021_07_DEN_CLE,CLE,DEN,1,67,376.0,2211,0,17,14,1
2021,7,2021_07_DEN_CLE,DEN,CLE,0,49,223.0,1389,1,14,17,0
2021,7,2021_07_DET_LA,DET,LA,0,67,415.0,1960,2,19,28,0
2021,7,2021_07_DET_LA,LA,DET,1,62,376.0,1919,0,28,19,1
2021,7,2021_07_HOU_ARI,ARI,HOU,1,69,397.0,2043,1,31,5,1
2021,7,2021_07_HOU_ARI,HOU,ARI,0,49,160.0,1557,1,5,31,0
2021,7,2021_07_IND_SF,IND,SF,0,61,295.0,2036,2,30,18,1
2021,7,2021_07_IND_SF,SF,IND,1,54,280.0,1564,4,18,30,0
2021,7,2021_07_KC_TEN,KC,TEN,0,68,334.0,1419,3,3,27,0
2021,7,2021_07_KC_TEN,TEN,KC,1,64,369.0,2181,1,27,3,1
2021,7,2021_07_NO_SEA,NO,SEA,0,68,304.0,1969,1,13,10,1
2021,7,2021_07_NO_SEA,SEA,NO,1,55,219.0,1631,0,10,13,0
2021,7,2021_07_NYJ_NE,NE,NYJ,1,74,551.0,1932,0,54,13,1
2021,7,2021_07_NYJ_NE,NYJ,NE,0,62,299.0,1668,3,13,54,0
2021,7,2021_07_PHI_LV,LV,PHI,1,63,442.0,1951,1,33,22,1
2021,7,2021_07_PHI_LV,PHI,LV,0,69,360.0,1649,2,22,33,0
2021,7,2021_07_WAS_GB,GB,WAS,1,53,304.0,1626,1,24,10,1
2021,7,2021_07_WAS_GB,WAS,GB,0,70,430.0,1974,2,10,24,0
2021,8,2021_08_CAR_ATL,ATL,CAR,1,50,213.0,1477,2,13,19,0
2021,8,2021_08_CAR_ATL,CAR,ATL,0,72,332.0,2123,1,19,13,1
2021,8,2021_08_CIN_NYJ,CIN,NYJ,0,54,318.0,1419,1,31,34,0
2021,8,2021_08_CIN_NYJ,NYJ,CIN,1,80,513.0,2181,3,34,31,1
2021,8,2021_08_DAL_MIN,DAL,MIN,0,68,419.0,1952,2,20,16,1
2021,8,2021_08_DAL_MIN,MIN,DAL,1,61,278.0,1648,0,16,20,0
2021,8,2021_08_GB_ARI,ARI,GB,1,55,334.0,1345,2,21,24,0
2021,8,2021_08_GB_ARI,GB,ARI,0,72,335.0,2255,1,24,21,1
2021,8,2021_08_JAX_SEA,JAX,SEA,0,74,309.0,1889,1,7,31,0
2021,8,2021_08_JAX_SEA,SEA,JAX,1,52,229.0,1711,0,31,7,1
2021,8,2021_08_LA_HOU,HOU,LA,1,59,325.0,1585,1,22,38,0
2021,8,2021_08_LA_HOU,LA,HOU,0,66,467.0,2160,0,38,22,1
2021,8,2021_08_MIA_BUF,BUF,MIA,1,67,351.0,1847,0,26,11,1
2021,8,2021_08_MIA_BUF,MIA,BUF,0,65,264.0,1753,2,11,26,0
2021,8,2021_08_NE_LAC,LAC,NE,1,58,369.0,1476,2,24,27,0
2021,8,2021_08_NE_LAC,NE,LAC,0,76,354.0,2124,1,27,24,1
2021,8,2021_08_NYG_KC,KC,NYG,1,77,368.0,2078,2,20,17,1
2021,8,2021_08_NYG_KC,NYG,KC,0,56,300.0,1522,1,17,20,0
2021,8,2021_08_PHI_DET,DET,PHI,1,59,228.0,1500,1,6,44,0
2021,8,2021_08_PHI_DET,PHI,DET,0,62,350.0,2100,0,44,6,1
2021,8,2021_08_PIT_CLE,CLE,PIT,1,58,306.0,1695,1,10,15,0
2021,8,2021_08_PIT_CLE,PIT,CLE,0,71,370.0,1905,0,15,10,1
2021,8,2021_08_SF_CHI,CHI,SF,1,67,324.0,2209,1,22,33,0
2021,8,2021_08_SF_CHI,SF,CHI,0,55,469.0,1391,0,33,22,1
2021,8,2021_08_TB_NO,NO,TB,1,72,361.0,1996,0,36,27,1
2021,8,2021_08_TB_NO,TB,NO,0,59,421.0,1604,3,27,36,0
2021,8,2021_08_TEN_IND,IND,TEN,1,72,307.0,1858,2,31,34,0
2021,8,2021_08_TEN_IND,TEN,IND,0,68,340.0,2099,3,34,31,1
2021,8,2021_08_WAS_DEN,DEN,WAS,1,51,273.0,1690,1,17,10,1
2021,8,2021_08_WAS_DEN,WAS,DEN,0,68,342.0,1910,2,10,17,0
2021,9,2021_09_ARI_SF,ARI,SF,0,68,437.0,2207,0,31,17,1
2021,9,2021_09_ARI_SF,SF,ARI,1,56,337.0,1393,3,17,31,0
2021,9,2021_09_ATL_NO,ATL,NO,0,57,366.0,1659,0,27,25,1
2021,9,2021_09_ATL_NO,NO,ATL,1,71,376.0,1941,1,25,27,0
2021,9,2021_09_BUF_JAX,BUF,JAX,0,65,301.0,1838,3,6,9,0
2021,9,2021_09_BUF_JAX,JAX,BUF,1,57,218.0,1762,1,9,6,1
2021,9,2021_09_CHI_PIT,CHI,PIT,0,58,414.0,1555,3,27,29,0
2021,9,2021_09_CHI_PIT,PIT,CHI,1,66,280.0,2045,0,29,27,1
2021,9,2021_09_CLE_CIN,CIN,CLE,1,71,348.0,2122,3,16,41,0
2021,9,2021_09_CLE_CIN,CLE,CIN,0,46,361.0,1478,0,41,16,1
2021,9,2021_09_DEN_DAL,DAL,DEN,1,59,294.0,1128,1,16,30,0
2021,9,2021_09_DEN_DAL,DEN,DAL,0,74,409.0,2472,1,30,16,1
2021,9,2021_09_GB_KC,GB,KC,0,60,301.0,1893,1,7,13,0
2021,9,2021_09_GB_KC,KC,GB,1,63,237.0,1707,1,13,7,1
2021,9,2021_09_HOU_MIA,HOU,MIA,0,67,272.0,1696,5,9,17,0
2021,9,2021_09_HOU_MIA,MIA,HOU,1,72,262.0,1904,4,17,9,1
2021,9,2021_09_LAC_PHI,LAC,PHI,0,66,447.0,2017,0,27,24,1
2021,9,2021_09_LAC_PHI,PHI,LAC,1,57,331.0,1583,0,24,27,0
2021,9,2021_09_LV_NYG,LV,NYG,0,67,403.0,1789,3,16,23,0
2021,9,2021_09_LV_NYG,NYG,LV,1,54,247.0,1811,1,23,16,1
2021,9,2021_09_MIN_BAL,BAL,MIN,1,89,500.0,2764,2,34,31,1
2021,9,2021_09_MIN_BAL,MIN,BAL,0,52,318.0,1420,0,31,34,0
2021,9,2021_09_NE_CAR,CAR,NE,1,57,240.0,1651,3,6,24,0
2021,9,2021_09_NE_CAR,NE,CAR,0,59,273.0,1949,2,24,6,1
2021,9,2021_09_NYJ_IND,IND,NYJ,1,61,532.0,1827,0,45,30,1
2021,9,2021_09_NYJ_IND,NYJ,IND,0,76,486.0,1773,2,30,45,0
2021,9,2021_09_TEN_LA,LA,TEN,1,74,347.0,1941,2,16,28,0
2021,9,2021_09_TEN_LA,TEN,LA,0,56,194.0,1659,1,28,16,1
2021,10,2021_10_ATL_DAL,ATL,DAL,0,53,214.0,1339,3,3,43,0
2021,10,2021_10_ATL_DAL,DAL,ATL,1,73,433.0,2261,1,43,3,1
2021,10,2021_10_BAL_MIA,BAL,MIA,0,70,304.0,1908,2,10,22,0
2021,10,2021_10_BAL_MIA,MIA,BAL,1,63,350.0,1692,0,22,10,1
2021,10,2021_10_BUF_NYJ,BUF,NYJ,0,54,489.0,1647,2,45,17,1
2021,10,2021_10_BUF_NYJ,NYJ,BUF,1,70,366.0,1953,5,17,45,0
2021,10,2021_10_CAR_ARI,ARI,CAR,1,53,169.0,1338,2,10,34,0
2021,10,2021_10_CAR_ARI,CAR,ARI,0,71,343.0,2262,2,34,10,1
2021,10,2021_10_CLE_NE,CLE,NE,0,58,217.0,1558,1,7,45,0
2021,10,2021_10_CLE_NE,NE,CLE,1,62,452.0,2042,0,45,7,1
2021,10,2021_10_DET_PIT,DET,PIT,0,68,306.0,1992,0,16,16,0
2021,10,2021_10_DET_PIT,PIT,DET,1,81,387.0,2208,3,16,16,0
2021,10,2021_10_JAX_IND,IND,JAX,1,62,295.0,1936,0,23,17,1
2021,10,2021_10_JAX_IND,JAX,IND,0,63,333.0,1664,1,17,23,0
2021,10,2021_10_KC_LV,KC,LV,0,76,516.0,2126,0,41,14,1
2021,10,2021_10_KC_LV,LV,KC,1,51,299.0,1474,3,14,41,0
2021,10,2021_10_LA_SF,LA,SF,0,54,278.0,1257,2,10,31,0
2021,10,2021_10_LA_SF,SF,LA,1,64,335.0,2343,0,31,10,1
2021,10,2021_10_MIN_LAC,LAC,MIN,1,55,253.0,1425,1,20,27,0
2021,10,2021_10_MIN_LAC,MIN,LAC,0,72,381.0,2175,1,27,20,1
2021,10,2021_10_NO_TEN,NO,TEN,0,62,373.0,1713,1,21,23,0
2021,10,2021_10_NO_TEN,TEN,NO,1,58,264.0,1887,0,23,21,1
2021,10,2021_10_PHI_DEN,DEN,PHI,1,55,308.0,1502,1,13,30,0
2021,10,2021_10_PHI_DEN,PHI,DEN,0,64,386.0,2098,1,30,13,1
2021,10,2021_10_SEA_GB,GB,SEA,1,70,393.0,2349,1,17,0,1
2021,10,2021_10_SEA_GB,SEA,GB,0,59,208.0,1251,2,0,17,0
2021,10,2021_10_TB_WAS,TB,WAS,0,47,273.0,1252,2,19,29,0
2021,10,2021_10_TB_WAS,WAS,TB,1,72,320.0,2348,1,29,19,1
2021,11,2021_11_ARI_SEA,ARI,SEA,0,79,413.0,2422,0,23,13,1
2021,11,2021_11_ARI_SEA,SEA,ARI,1,49,266.0,1178,0,13,23,0
2021,11,2021_11_BAL_CHI,BAL,CHI,0,76,299.0,2330,1,16,13,1
2021,11,2021_11_BAL_CHI,CHI,BAL,1,58,353.0,1270,1,13,16,0
2021,11,2021_11_CIN_LV,CIN,LV,0,70,288.0,2240,1,32,13,1
2021,11,2021_11_CIN_LV,LV,CIN,1,47,278.0,1360,2,13,32,0
2021,11,2021_11_DAL_KC,DAL,KC,0,64,276.0,1753,3,9,19,0
2021,11,2021_11_DAL_KC,KC,DAL,1,66,370.0,1847,2,19,9,1
2021,11,2021_11_DET_CLE,CLE,DET,1,66,349.0,2096,2,13,10,1
2021,11,2021_11_DET_CLE,DET,CLE,0,46,245.0,1504,2,10,13,0
2021,11,2021_11_GB_MIN,GB,MIN,0,54,467.0,1739,0,31,34,0
2021,11,2021_11_GB_MIN,MIN,GB,1,67,410.0,1861,0,34,31,1
2021,11,2021_11_HOU_TEN,HOU,TEN,0,62,190.0,1778,1,22,13,1
2021,11,2021_11_HOU_TEN,TEN,HOU,1,79,420.0,1822,4,13,22,0
2021,11,2021_11_IND_BUF,BUF,IND,1,55,313.0,1333,4,15,41,0
2021,11,2021_11_IND_BUF,IND,BUF,0,66,370.0,2267,0,41,15,1
2021,11,2021_11_MIA_NYJ,MIA,NYJ,0,67,388.0,2015,1,24,17,1
2021,11,2021_11_MIA_NYJ,NYJ,MIA,1,59,380.0,1585,1,17,24,0
2021,11,2021_11_NE_ATL,ATL,NE,1,52,165.0,1637,4,0,25,0
2021,11,2021_11_NE_ATL,NE,ATL,0,59,308.0,1963,1,25,0,1
2021,11,2021_11_NO_PHI,NO,PHI,0,63,323.0,1379,3,29,40,0
2021,11,2021_11_NO_PHI,PHI,NO,1,77,380.0,2221,1,40,29,1
2021,11,2021_11_NYG_TB,NYG,TB,0,54,215.0,1461,3,10,30,0
2021,11,2021_11_NYG_TB,TB,NYG,1,76,402.0,2139,1,30,10,1
2021,11,2021_11_PIT_LAC,LAC,PIT,1,69,533.0,1906,1,41,37,1
2021,11,2021_11_PIT_LAC,PIT,LAC,0,65,300.0,1694,0,37,41,0
2021,11,2021_11_SF_JAX,JAX,SF,1,44,200.0,1298,1,10,30,0
2021,11,2021_11_SF_JAX,SF,JAX,0,66,333.0,2302,1,30,10,1
2021,11,2021_11_WAS_CAR,CAR,WAS,1,49,297.0,1447,0,21,27,0
2021,11,2021_11_WAS_CAR,WAS,CAR,0,65,369.0,2153,1,27,21,1
2021,12,2021_12_ATL_JAX,ATL,JAX,0,59,332.0,1852,1,21,14,1
2021,12,2021_12_ATL_JAX,JAX,ATL,1,72,359.0,1748,2,14,21,0
2021,12,2021_12_BUF_NO,BUF,NO,0,62,361.0,2078,2,31,6,1
2021,12,2021_12_BUF_NO,NO,BUF,1,58,190.0,1522,1,6,31,0
2021,12,2021_12_CAR_MIA,CAR,MIA,0,54,198.0,1346,3,10,33,0
2021,12,2021_12_CAR_MIA,MIA,CAR,1,72,315.0,2254,1,33,10,1
2021,12,2021_12_CHI_DET,CHI,DET,0,69,378.0,1976,1,16,14,1
2021,12,2021_12_CHI_DET,DET,CHI,1,45,239.0,1624,1,14,16,0
2021,12,2021_12_CLE_BAL,BAL,CLE,1,77,303.0,2224,4,16,10,1
2021,12,2021_12_CLE_BAL,CLE,BAL,0,57,262.0,1376,2,10,16,0
2021,12,2021_12_LAC_DEN,DEN,LAC,1,59,302.0,1777,1,28,13,1
2021,12,2021_12_LAC_DEN,LAC,DEN,0,65,357.0,1823,2,13,28,0
2021,12,2021_12_LA_GB,GB,LA,1,79,399.0,2380,1,36,28,1
2021,12,2021_12_LA_GB,LA,GB,0,62,355.0,1220,3,28,36,0
2021,12,2021_12_LV_DAL,DAL,LV,1,70,439.0,1590,0,33,36,0
2021,12,2021_12_LV_DAL,LV,DAL,0,77,509.0,2342,0,36,33,1
2021,12,2021_12_MIN_SF,MIN,SF,0,53,323.0,1373,2,26,34,0
2021,12,2021_12_MIN_SF,SF,MIN,1,67,423.0,2227,1,34,26,1
2021,12,2021_12_NYJ_HOU,HOU,NYJ,1,55,202.0,1578,1,14,21,0
2021,12,2021_12_NYJ_HOU,NYJ,HOU,0,63,268.0,2022,1,21,14,1
2021,12,2021_12_PHI_NYG,NYG,PHI,1,58,264.0,1922,0,13,7,1
2021,12,2021_12_PHI_NYG,PHI,NYG,0,65,332.0,1678,4,7,13,0
2021,12,2021_12_PIT_CIN,CIN,PIT,1,65,370.0,2120,1,41,10,1
2021,12,2021_12_PIT_CIN,PIT,CIN,0,59,301.0,1480,3,10,41,0
2021,12,2021_12_SEA_WAS,SEA,WAS,0,46,267.0,1100,1,15,17,0
2021,12,2021_12_SEA_WAS,WAS,SEA,1,80,373.0,2500,1,17,15,1
2021,12,2021_12_TB_IND,IND,TB,1,67,392.0,1801,4,31,38,0
2021,12,2021_12_TB_IND,TB,IND,0,63,359.0,1799,3,38,31,1
2021,12,2021_12_TEN_NE,NE,TEN,1,58,394.0,1738,0,36,13,1
2021,12,2021_12_TEN_NE,TEN,NE,0,62,355.0,1862,4,13,36,0
2021,13,2021_13_ARI_CHI,ARI,CHI,0,52,257.0,1515,0,33,22,1
2021,13,2021_13_ARI_CHI,CHI,ARI,1,72,331.0,2085,4,22,33,0
2021,13,2021_13_BAL_PIT,BAL,PIT,0,70,326.0,2190,1,19,20,0
2021,13,2021_13_BAL_PIT,PIT,BAL,1,58,323.0,1410,0,20,19,1
2021,13,2021_13_DAL_NO,DAL,NO,0,65,377.0,1686,1,27,17,1
2021,13,2021_13_DAL_NO,NO,DAL,1,69,405.0,1914,4,17,27,0
2021,13,2021_13_DEN_KC,DEN,KC,0,73,404.0,2010,2,9,22,0
2021,13,2021_13_DEN_KC,KC,DEN,1,54,267.0,1590,2,22,9,1
2021,13,2021_13_IND_HOU,HOU,IND,1,50,141.0,1105,2,0,31,0
2021,13,2021_13_IND_HOU,IND,HOU,0,71,389.0,2495,1,31,0,1
2021,13,2021_13_JAX_LA,JAX,LA,0,55,197.0,1575,2,7,37,0
2021,13,2021_13_JAX_LA,LA,JAX,1,66,418.0,2025,0,37,7,1
2021,13,2021_13_LAC_CIN,CIN,LAC,1,72,356.0,1874,4,22,41,0
2021,13,2021_13_LAC_CIN,LAC,CIN,0,62,365.0,1726,3,41,22,1
2021,13,2021_13_MIN_DET,DET,MIN,1,71,372.0,1616,2,29,27,1
2021,13,2021_13_MIN_DET,MIN,DET,0,74,426.0,1984,1,27,29,0
2021,13,2021_13_NE_BUF,BUF,NE,1,57,230.0,1679,2,10,14,0
2021,13,2021_13_NE_BUF,NE,BUF,0,50,243.0,1921,0,14,10,1
2021,13,2021_13_NYG_MIA,MIA,NYG,1,68,297.0,1840,0,20,9,1
2021,13,2021_13_NYG_MIA,NYG,MIA,0,64,250.0,1760,1,9,20,0
2021,13,2021_13_PHI_NYJ,NYJ,PHI,1,58,281.0,1464,1,18,33,0
2021,13,2021_13_PHI_NYJ,PHI,NYJ,0,68,418.0,2136,0,33,18,1
2021,13,2021_13_SF_SEA,SEA,SF,1,68,327.0,1992,3,30,23,1
2021,13,2021_13_SF_SEA,SF,SEA,0,56,365.0,1608,3,23,30,0
2021,13,2021_13_TB_ATL,ATL,TB,1,69,380.0,1966,1,17,30,0
2021,13,2021_13_TB_ATL,TB,ATL,0,68,425.0,1634,1,30,17,1
2021,13,2021_13_WAS_LV,LV,WAS,1,57,310.0,1577,0,15,17,0
2021,13,2021_13_WAS_LV,WAS,LV,0,61,298.0,2023,1,17,15,1
2021,14,2021_14_ATL_CAR,ATL,CAR,0,65,318.0,2077,1,29,21,1
2021,14,2021_14_ATL_CAR,CAR,ATL,1,62,334.0,1523,3,21,29,0
2021,14,2021_14_BAL_CLE,BAL,CLE,0,70,389.0,1570,2,22,24,0
2021,14,2021_14_BAL_CLE,CLE,BAL,1,61,290.0,2051,1,24,22,1
2021,14,2021_14_BUF_TB,BUF,TB,0,76,466.0,1941,1,27,33,0
2021,14,2021_14_BUF_TB,TB,BUF,1,77,488.0,1928,0,33,27,1
2021,14,2021_14_CHI_GB,CHI,GB,0,58,347.0,1500,3,30,45,0
2021,14,2021_14_CHI_GB,GB,CHI,1,64,439.0,2136,0,45,30,1
2021,14,2021_14_DAL_WAS,DAL,WAS,0,79,325.0,2069,2,27,20,1
2021,14,2021_14_DAL_WAS,WAS,DAL,1,64,226.0,1531,4,20,27,0
2021,14,2021_14_DET_DEN,DEN,DET,1,65,358.0,1927,0,38,10,1
2021,14,2021_14_DET_DEN,DET,DEN,0,62,316.0,1673,2,10,38,0
2021,14,2021_14_JAX_TEN,JAX,TEN,0,51,192.0,1383,4,0,20,0
2021,14,2021_14_JAX_TEN,TEN,JAX,1,69,263.0,2217,0,20,0,1
2021,14,2021_14_LA_ARI,ARI,LA,1,75,447.0,1856,2,23,30,0
2021,14,2021_14_LA_ARI,LA,ARI,0,54,356.0,1781,0,30,23,1
2021,14,2021_14_LV_KC,KC,LV,1,57,372.0,2015,0,48,9,1
2021,14,2021_14_LV_KC,LV,KC,0,61,290.0,1585,5,9,48,0
2021,14,2021_14_NO_NYJ,NO,NYJ,0,68,344.0,2332,0,30,9,1
2021,14,2021_14_NO_NYJ,NYJ,NO,1,62,256.0,1268,0,9,30,0
2021,14,2021_14_NYG_LAC,LAC,NYG,1,70,423.0,2091,0,37,21,1
2021,14,2021_14_NYG_LAC,NYG,LAC,0,67,318.0,1540,2,21,37,0
2021,14,2021_14_PIT_MIN,MIN,PIT,1,67,458.0,1828,2,36,28,1
2021,14,2021_14_PIT_MIN,PIT,MIN,0,71,377.0,1772,1,28,36,0
2021,14,2021_14_SEA_HOU,HOU,SEA,1,76,380.0,1999,0,13,33,0
2021,14,2021_14_SEA_HOU,SEA,HOU,0,58,455.0,1601,0,33,13,1
2021,14,2021_14_SF_CIN,CIN,SF,1,65,397.0,2057,0,23,26,0
2021,14,2021_14_SF_CIN,SF,CIN,0,69,355.0,2030,2,26,23,1
2021,15,2021_15_ARI_DET,ARI,DET,0,74,398.0,1688,1,12,30,0
2021,15,2021_15_ARI_DET,DET,ARI,1,62,338.0,1912,1,30,12,1
2021,15,2021_15_ATL_SF,ATL,SF,0,58,275.0,1773,1,13,31,0
2021,15,2021_15_ATL_SF,SF,ATL,1,56,397.0,1827,1,31,13,1
2021,15,2021_15_CAR_BUF,BUF,CAR,1,65,312.0,1715,1,31,14,1
2021,15,2021_15_CAR_BUF,CAR,BUF,0,73,277.0,1885,1,14,31,0
2021,15,2021_15_CIN_DEN,CIN,DEN,0,52,249.0,1639,0,15,10,1
2021,15,2021_15_CIN_DEN,DEN,CIN,1,71,292.0,1961,1,10,15,0
2021,15,2021_15_DAL_NYG,DAL,NYG,0,70,328.0,2003,1,21,6,1
2021,15,2021_15_DAL_NYG,NYG,DAL,1,61,302.0,1597,4,6,21,0
2021,15,2021_15_GB_BAL,BAL,GB,1,68,354.0,1730,0,30,31,0
2021,15,2021_15_GB_BAL,GB,BAL,0,59,346.0,1870,0,31,30,1
2021,15,2021_15_HOU_JAX,HOU,JAX,0,57,281.0,1807,1,30,16,1
2021,15,2021_15_HOU_JAX,JAX,HOU,1,66,296.0,1793,0,16,30,0
2021,15,2021_15_KC_LAC,KC,LAC,0,68,496.0,1692,2,34,28,1
2021,15,2021_15_KC_LAC,LAC,KC,1,78,428.0,1983,2,28,34,0
2021,15,2021_15_LV_CLE,CLE,LV,1,54,236.0,1596,0,14,16,0
2021,15,2021_15_LV_CLE,LV,CLE,0,65,328.0,2004,2,16,14,1
2021,15,2021_15_MIN_CHI,CHI,MIN,1,70,370.0,1755,2,9,17,0
2021,15,2021_15_MIN_CHI,MIN,CHI,0,61,193.0,1845,2,17,9,1
2021,15,2021_15_NE_IND,IND,NE,1,52,275.0,1822,1,27,17,1
2021,15,2021_15_NE_IND,NE,IND,0,65,365.0,1778,2,17,27,0
2021,15,2021_15_NO_TB,NO,TB,0,60,212.0,1785,0,9,0,1
2021,15,2021_15_NO_TB,TB,NO,1,73,302.0,1815,2,0,9,0
2021,15,2021_15_NYJ_MIA,MIA,NYJ,1,70,379.0,2062,3,31,24,1
2021,15,2021_15_NYJ_MIA,NYJ,MIA,0,54,228.0,1538,1,24,31,0
2021,15,2021_15_SEA_LA,LA,SEA,1,62,332.0,2106,1,20,10,1
2021,15,2021_15_SEA_LA,SEA,LA,0,53,214.0,1494,1,10,20,0
2021,15,2021_15_TEN_PIT,PIT,TEN,1,45,168.0,1252,0,19,13,1
2021,15,2021_15_TEN_PIT,TEN,PIT,0,78,318.0,2348,4,13,19,0
2021,15,2021_15_WAS_PHI,PHI,WAS,1,70,519.0,2117,2,27,17,1
2021,15,2021_15_WAS_PHI,WAS,PHI,0,54,237.0,1483,0,17,27,0
2021,16,2021_16_BAL_CIN,BAL,CIN,0,57,334.0,1377,1,21,41,0
2021,16,2021_16_BAL_CIN,CIN,BAL,1,70,575.0,2223,0,41,21,1
2021,16,2021_16_BUF_NE,BUF,NE,0,76,428.0,2109,0,33,21,1
2021,16,2021_16_BUF_NE,NE,BUF,1,60,288.0,1491,2,21,33,0
2021,16,2021_16_CHI_SEA,CHI,SEA,0,70,319.0,2305,0,25,24,1
2021,16,2021_16_CHI_SEA,SEA,CHI,1,53,331.0,1295,0,24,25,0
2021,16,2021_16_CLE_GB,CLE,GB,0,67,408.0,1901,4,22,24,0
2021,16,2021_16_CLE_GB,GB,CLE,1,58,311.0,1699,0,24,22,1
2021,16,2021_16_DEN_LV,DEN,LV,0,40,158.0,1403,0,13,17,0
2021,16,2021_16_DEN_LV,LV,DEN,1,67,342.0,2197,3,17,13,1
2021,16,2021_16_DET_ATL,ATL,DET,1,45,254.0,1315,1,20,16,1
2021,16,2021_16_DET_ATL,DET,ATL,0,68,338.0,2285,1,16,20,0
2021,16,2021_16_IND_ARI,ARI,IND,1,64,378.0,1471,0,16,22,0
2021,16,2021_16_IND_ARI,IND,ARI,0,63,346.0,2129,0,22,16,1
